,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,No Control,1000,0.3087513064587298,0.00011261825829281977,0.0004777725398415491,2.0,2.0,1.5579366070815464,0.3385372732290302,41.507282972335815
1,No Control,1000,0.7186999196394541,0.0006020903389370685,0.000732042021734235,2.0,2.0,2.026179883134964,7.641556388925118,41.507282972335815
2,No Control,1000,0.40629031323353815,0.000604045967352975,0.00016358942245335242,2.0,2.0,1.4936642362681056,8.15189622468757,41.507282972335815
3,No Control,1000,0.6209445855113469,0.0008521592572892728,0.0003175627125673039,2.0,2.0,8.234319165043116,2.780514876469127,41.507282972335815
4,No Control,1000,0.7391652014618344,0.0006250926481066782,0.000746680803067286,2.0,2.0,9.311161301317092,1.250421700340863,41.507282972335815
5,No Control,1000,0.5044233609106765,0.00013003905110951596,0.0008500751352505141,2.0,2.0,9.117886752179693,7.731968379646035,41.507282972335815
6,No Control,1000,0.4115146824041613,0.0004567293640458406,0.0003027292069473491,2.0,2.0,7.94482603228592,7.282984341865561,41.507282972335815
7,No Control,1000,0.47694305166653955,0.0007866584896496765,0.0001269733529137112,2.0,2.0,5.849228577216598,0.8218154318092729,41.507282972335815
8,No Control,1000,0.5216629481532885,4.9500812306642195e-05,0.0009541455322149939,2.0,2.0,4.561824010315995,7.270643279423342,41.507282972335815
9,No Control,1000,0.5339264163343144,0.0009192774497749271,0.00011058749619554451,2.0,2.0,3.881743432583735,7.612058942346994,41.507282972335815
10,No Control,1000,0.3908853570323608,0.0002543254018980692,0.00047870546436677307,2.0,2.0,2.311499443848073,7.780050887344414,41.507282972335815
11,No Control,1000,0.3028371458820132,0.00017410486421694216,0.0003962910360502895,2.0,2.0,7.816359058219985,5.953941067986456,41.507282972335815
12,No Control,1000,0.1920817803562076,0.0003018823212211835,5.769327800602326e-05,2.0,2.0,9.992019325539463,7.55510394648902,41.507282972335815
13,No Control,1000,0.56134324521891,0.0005654112646239605,0.00046972962846172114,2.0,2.0,8.732192291257354,7.302845760648791,41.507282972335815
14,No Control,1000,0.4834865164397666,0.000895533173425331,4.4940799893534574e-05,2.0,2.0,2.855380333655617,7.574936484886561,41.507282972335815
15,No Control,1000,0.6659652866444314,0.000840801684885636,0.0004067946927556379,2.0,2.0,5.8743265876229875,2.491282126935285,41.507282972335815
16,No Control,1000,0.5596751691692863,0.00022446514535982829,0.000851640143194958,2.0,2.0,1.868763517616096,1.4248283651063176,41.507282972335815
17,No Control,1000,0.9166510551953206,0.0007491216252009449,0.0009629405526366668,2.0,2.0,9.127069607311554,2.8514699161785444,41.507282972335815
18,No Control,1000,0.3233113753010427,0.00047843809725487335,0.0001305619516169996,2.0,2.0,9.641147214517929,5.245851809035833,41.507282972335815
19,No Control,1000,0.36944765387128026,0.0005861027342763908,0.00011629435752151471,2.0,2.0,9.450051427081268,5.184531026651471,41.507282972335815
20,No Control,1000,0.8321348283562767,0.0006271377487896147,0.0009324756760526994,2.0,2.0,7.678337931293013,9.364779366177745,41.507282972335815
21,No Control,1000,0.36726418203665784,0.00041001827465980174,0.0002670629043083588,2.0,2.0,2.8406779616119864,3.9663485090403117,41.507282972335815
22,No Control,1000,0.14491211235722745,2.80998434557223e-05,0.0001801213449982186,2.0,2.0,9.562288654733916,4.858216634418371,41.507282972335815
23,No Control,1000,0.6016005736415215,0.0008622248058445887,0.00027501036209941215,2.0,2.0,5.611930589511354,1.2626667210886775,41.507282972335815
24,No Control,1000,0.5058600251384752,0.00014564790613338203,0.0008353426248347057,2.0,2.0,4.207012377009822,3.003603831154138,41.507282972335815
