,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,nc,1000,0.2608597711062355,0.000181120565501957,0.00030380898814064903,1.1024438880667704,3.211324912111426,8.659188758762662,4.171815474735831,4.7894158363342285
1,nc,1000,0.6541501984571372,0.0009992173312378067,0.0002463007975318683,3.104873476092566,3.525216060029164,2.368923030033601,3.565761679350195,4.7894158363342285
2,nc,1000,0.6677778300307957,0.0008682271817442858,0.0003854859866527173,1.0622525333871335,3.1282777569581004,1.2983149041742084,0.2591893874149267,4.7894158363342285
3,nc,1000,0.2777247440952364,0.0001949987675151672,0.00032136075388353836,3.6943443579441753,3.714951189763636,3.7304441458763513,5.170095342697813,4.7894158363342285
4,nc,1000,0.3718258899381412,0.00041819807737525133,0.000267716639938707,3.4115875079574463,3.2096762003060384,6.271255576206565,2.747579514459971,4.7894158363342285
5,nc,1000,0.44430513182669923,1.0550311553355846e-05,0.0006171894406374327,3.1433852129710402,2.411936971004697,4.119955833605638,8.889249962710272,4.7894158363342285
6,nc,1000,0.4238013890522121,3.14012596140763e-05,0.000745824490881977,3.416897194626005,2.8374706200850226,1.1790908041543537,0.2759584034673627,4.7894158363342285
7,nc,1000,0.8014392999555819,0.0005266800750332924,0.0009858556155629143,3.628721988065834,3.5246277424330574,5.977288699247283,9.801822054742335,4.7894158363342285
8,nc,1000,0.7949760705872504,0.0005650540250430576,0.0009289302587635278,2.6688537470099747,1.0878851572267783,9.989213433309361,8.598895408588934,4.7894158363342285
9,nc,1000,0.12577962278548202,0.00019473180271163196,2.275961087391543e-05,3.542574782233368,3.1447203239985906,8.89771842273716,6.447993442067842,4.7894158363342285
10,nc,1000,0.7777497167873926,0.0006014873265767026,0.00085239520929508,3.9215676372525397,2.503563822039193,9.338605206220828,6.667004760380767,4.7894158363342285
11,nc,1000,0.6851464080596307,0.0006157436994701501,0.0006489805180695164,3.2468108855034847,3.7123732081054746,8.307190683210703,5.449163360917493,4.7894158363342285
12,nc,1000,0.8829218233923669,0.0008503395249889508,0.0007880352698206938,1.256790682641086,2.350915640726304,4.677516235510273,7.761761718608291,4.7894158363342285
13,nc,1000,0.8968515801872067,0.0007727416563223226,0.0008953729485631317,2.5894606365627766,1.2342475340362644,5.870816904147246,8.042889092450256,4.7894158363342285
14,nc,1000,0.6591248193643582,0.0005042854096127596,0.0007257210072385349,2.4243465112988325,2.259730518061086,5.053856941084992,8.186616779169213,4.7894158363342285
15,nc,1000,0.6897460081596823,0.0005145112131370696,0.0007755618618587253,2.1346880692489574,2.6631789911902652,7.722538196754401,5.872091608135281,4.7894158363342285
16,nc,1000,0.6423680078849703,0.0002880117256391774,0.0009429084514014537,3.223989987922292,1.9242729419048117,9.221311200257055,4.181045193913104,4.7894158363342285
17,nc,1000,0.46114677347515204,0.0007985911711731404,9.032399528090905e-05,3.3809445535349836,3.0721117004596374,7.052659159296505,4.587372069139634,4.7894158363342285
18,nc,1000,0.26185846269912466,0.0003640900679065064,0.000124836785032353,3.0876716535171673,3.062494658832843,7.249182944788369,0.7071090980871022,4.7894158363342285
19,nc,1000,0.3812611052205605,0.00018751829197097495,0.0005377304150898148,1.776879778577751,2.647189461952293,1.1622337391608015,7.071196983189691,4.7894158363342285
20,nc,1000,0.8436197929201043,0.0007081075315115285,0.0008622070608740358,3.156276374842399,3.4959966257676243,2.7511308432335846,6.011763982120321,4.7894158363342285
21,nc,1000,0.4856237498250789,0.0008013153725631055,0.0001291576769707275,3.344702130583443,1.824669618737802,5.5236378961640655,7.98278483649229,4.7894158363342285
22,nc,1000,0.7449881207882069,0.000967059407268161,0.00043353257159555033,3.4181508595793364,2.4717753865834733,1.796208661741025,7.486638321117277,4.7894158363342285
23,nc,1000,0.31795375281196603,0.0005273111955547417,7.911506876920599e-05,1.6212042547148338,1.1724085770518524,4.70794707492463,5.9135593019047,4.7894158363342285
24,nc,1000,0.5196790880991107,0.00010891224577334151,0.000903675730073005,3.364250512367183,1.6300472859906623,3.5701720495111435,1.6171890153023896,4.7894158363342285
25,nc,1000,0.5039121373956722,0.00019691895065780703,0.0007722206928530111,1.732111595832764,2.9878679246992705,5.113450892040087,2.5690720131318607,4.7894158363342285
26,nc,1000,0.3925044618723217,0.00047257626700674765,0.0002552799895658343,3.481528130027217,2.1788348900279413,8.232407938644053,9.393315928853578,4.7894158363342285
27,nc,1000,0.15018301479435867,0.00024438623753464926,2.6146298704578338e-05,2.743536427532588,1.5826380099886834,9.983673786564092,3.964291048058269,4.7894158363342285
28,nc,1000,0.7295494969558411,0.0008356757197682764,0.0005243893717981903,3.8832944363753943,3.4955454252891935,4.099797085840358,3.0443814254808075,4.7894158363342285
29,nc,1000,0.7585251781133967,0.0006454098124357744,0.0007622684098326442,3.5362529219870176,2.730306669050615,3.936588964027183,5.35930702623267,4.7894158363342285
30,nc,1000,0.5130410487709792,0.000342974085590202,0.0006198375781511623,1.0246653232690588,2.872466487218875,9.662407488941735,4.800536288956933,4.7894158363342285
31,nc,1000,0.8011382560241261,0.0009166318707153528,0.0005790447844419831,3.513795633600609,1.8845523584240829,9.098340162373859,2.441487241550533,4.7894158363342285
