,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,Upstream Repression,100,0.3982936752733907,0.00021032448700041218,0.0005576681795921464,2.0,2.0,6.773349627155946,4.363265233290402,4.293462038040161
1,Upstream Repression,100,0.6100398968233713,0.0005554615701103295,0.0006243016369099859,2.0,2.0,7.126185501853914,4.076630523551571,4.293462038040161
2,Upstream Repression,100,0.7841791113349444,0.000889715327925844,0.0006376515405714687,2.0,2.0,7.062647981477167,5.808186176911464,4.293462038040161
3,Upstream Repression,100,0.42286483708620254,8.392355950244034e-05,0.0007358681789907541,2.0,2.0,5.370558904774789,2.0618394160607605,4.293462038040161
4,Upstream Repression,100,0.35823288406251874,0.0007573384153554037,0.0005630752871858384,2.0,2.0,0.13393907901662852,8.143383507991253,4.293462038040161
5,Upstream Repression,100,0.5281829895078886,0.000887278579651953,0.00027303184926297176,2.0,2.0,2.0673698930732956,4.4372349125989725,4.293462038040161
6,Upstream Repression,100,0.9881958762835307,0.0009182449987482829,0.000987415998097754,2.0,2.0,8.886022527267787,7.185095278534338,4.293462038040161
7,Upstream Repression,100,0.7230383296295915,0.0009929005765903283,0.0006183417770730843,2.0,2.0,0.6935011574353165,2.6241034243949377,4.293462038040161
8,Upstream Repression,100,0.5175905468655893,0.00035125503435834226,0.0006670239251869919,2.0,2.0,2.510032475882068,5.576547934894657,4.293462038040161
9,Upstream Repression,100,0.4883239787402293,0.00029716077182079514,0.0006414835094831144,2.0,2.0,8.234316509985701,5.531458639166409,4.293462038040161
10,Upstream Repression,100,0.7719382503874835,0.0005111472694272041,0.000996884640181125,2.0,2.0,3.0986460856061715,0.8044732876008859,4.293462038040161
11,Upstream Repression,100,0.639849544720088,0.0008298937349337188,0.0004901878439547527,2.0,2.0,1.7094907838691267,3.9921059947586204,4.293462038040161
12,Upstream Repression,100,0.6122830520424726,0.0006373177866221776,0.0005511394597390985,2.0,2.0,7.34894525368855,8.70566253852478,4.293462038040161
13,Upstream Repression,100,0.22224031373209663,0.00014761274607970443,0.00028099038498758316,2.0,2.0,5.4069955019634985,5.688648290074904,4.293462038040161
14,Upstream Repression,100,0.2461160850692161,0.0007920872514621546,0.0002801954583400233,2.0,2.0,0.3596318120081714,9.115025266981744,4.293462038040161
15,Upstream Repression,100,0.44425402539856945,0.0006744818483048434,0.00022095406244562992,2.0,2.0,7.291019918505601,0.19733761755924964,4.293462038040161
16,Upstream Repression,100,0.20441918181605553,2.6951090482682907e-05,0.00029534386757345204,2.0,2.0,9.665262015207071,2.5080268452659698,4.293462038040161
17,Upstream Repression,100,0.6661416110404743,0.00032079058126375273,0.0009921669676507588,2.0,2.0,1.7242474553835585,9.014057004773454,4.293462038040161
18,Upstream Repression,100,0.4658965900653334,0.0007430405055952377,0.00021807377269027602,2.0,2.0,4.860129948697353,9.616522680912711,4.293462038040161
19,Upstream Repression,100,0.20334791039917188,7.916823701496153e-05,0.0003027455917058364,2.0,2.0,5.701392669422299,8.281315859662987,4.293462038040161
20,Upstream Repression,100,0.7023415855754633,0.0007831401004303288,0.0006077500120819382,2.0,2.0,3.1922241087633467,6.5303818132786375,4.293462038040161
21,Upstream Repression,100,0.8359934732996029,0.0008437120420066793,0.0007861079015197474,2.0,2.0,5.125511568937647,5.633663383304825,4.293462038040161
22,Upstream Repression,100,0.3260990730275889,0.0008974840979193426,4.530552231787724e-05,2.0,2.0,9.305086787874863,6.5383699577590075,4.293462038040161
23,Upstream Repression,100,0.13620665516743177,3.024713398276911e-05,4.881382747968785e-05,2.0,2.0,2.3299105622684397,4.406892372889371,4.293462038040161
24,Upstream Repression,100,0.5515855281821173,0.0003033370502430182,0.0007737095821311133,2.0,2.0,3.1831411957299562,1.09739928503255,4.293462038040161
25,Upstream Repression,100,0.23116336940763343,0.00012399458460999707,0.0003195413751875048,2.0,2.0,5.392970268851337,5.64124763035745,4.293462038040161
26,Upstream Repression,100,0.48784452376177145,8.488240985156757e-05,0.000864708301176726,2.0,2.0,5.656864785378109,3.155274321131422,4.293462038040161
27,Upstream Repression,100,0.9168109069936208,0.0009042913982684501,0.0008628405586403315,2.0,2.0,9.933650483933032,4.671263659833482,4.293462038040161
28,Upstream Repression,100,0.5979513583615778,0.0006533115209530391,0.000686250368672147,2.0,2.0,0.49947972201235014,9.53876897372489,4.293462038040161
29,Upstream Repression,100,0.6833923219416735,0.0004692273607059715,0.0008669105360202038,2.0,2.0,3.101038132864265,9.258961906737008,4.293462038040161
30,Upstream Repression,100,0.5617828150550311,0.0007223844577919378,0.0003896474665469914,2.0,2.0,5.496290657989784,2.607267134839907,4.293462038040161
31,Upstream Repression,100,0.4534194270608823,0.0003126964224061484,0.0005910264715893401,2.0,2.0,1.6928519182975437,0.6595121440362726,4.293462038040161
32,Upstream Repression,100,0.9008194185807271,0.0009886818291708502,0.0008434407704690228,2.0,2.0,1.1650590928200544,2.8369353650977875,4.293462038040161
33,Upstream Repression,100,0.6232209801084764,0.0004006685568425864,0.000806242643411022,2.0,2.0,5.22109109641822,7.936147411751945,4.293462038040161
34,Upstream Repression,100,0.20316166728322174,0.0002938165301455358,0.00012136725637277631,2.0,2.0,7.682770025098865,0.7972232128169796,4.293462038040161
35,Upstream Repression,100,0.5629958853949334,0.000881289664630214,0.0002721056673898075,2.0,2.0,4.290605092004495,2.724320142364918,4.293462038040161
36,Upstream Repression,100,0.38644984412439115,0.0008571470238109205,0.0002526257841887511,2.0,2.0,0.9248599194585652,0.9316848740599286,4.293462038040161
37,Upstream Repression,100,0.6467312666662708,0.000701197413767913,0.000552626809675495,2.0,2.0,8.512641829109983,5.493402923252843,4.293462038040161
38,Upstream Repression,100,0.3486652114221001,0.0005179009857972837,0.0002035270047190062,2.0,2.0,4.353675714414594,7.237454784508076,4.293462038040161
39,Upstream Repression,100,0.4288247242678783,0.00031428543652718373,0.0005075436177627206,2.0,2.0,9.84372868030557,6.460868935400098,4.293462038040161
40,Upstream Repression,100,0.6717641555522661,0.0009554950629824859,0.0003950618327788608,2.0,2.0,3.986776148832833,9.543813039485302,4.293462038040161
41,Upstream Repression,100,0.539646701051599,0.0007083953558107201,0.0005030487445160456,2.0,2.0,0.7764679375902206,3.6328694451818513,4.293462038040161
42,Upstream Repression,100,0.5172964943970211,0.0007356480707792556,0.0002973411655339031,2.0,2.0,6.276620908513053,8.241798244938321,4.293462038040161
43,Upstream Repression,100,0.3425354907787778,0.0006653380983329728,0.00010053150094813287,2.0,2.0,6.438070082959226,4.7525937482305745,4.293462038040161
44,Upstream Repression,100,0.1219341206840904,0.0009417292703808966,1.431747044760258e-05,2.0,2.0,2.6446173987329935,5.574520845678391,4.293462038040161
45,Upstream Repression,100,0.5089325604367637,0.00022795868738928512,0.0007562054734678702,2.0,2.0,6.446934661358488,6.711265362040331,4.293462038040161
46,Upstream Repression,100,0.419538945067279,0.0003171332573559444,0.0005184915893077074,2.0,2.0,1.998481192043538,2.8987464825160307,4.293462038040161
47,Upstream Repression,100,0.7152206733237843,0.0008068347341578872,0.0006153932785821482,2.0,2.0,2.779085470934101,6.79024879148033,4.293462038040161
48,Upstream Repression,100,0.7770672195696543,0.0007312445985194727,0.000796741365239271,2.0,2.0,3.0437077676882494,0.2559177170877137,4.293462038040161
49,Upstream Repression,100,0.45574469152672786,0.0002121720918377526,0.0006691308376318684,2.0,2.0,6.053095794282554,9.456895049958504,4.293462038040161
50,Upstream Repression,100,0.5197587923848013,0.00018945557978385552,0.0008201720294509778,2.0,2.0,5.2323289483086075,5.897042578866565,4.293462038040161
51,Upstream Repression,100,0.9477573838827211,0.0008782245141785148,0.0009542720350546235,2.0,2.0,7.366437374224424,1.7508537263914148,4.293462038040161
52,Upstream Repression,100,0.7787613420099968,0.0009157007704431049,0.0006039582692429154,2.0,2.0,7.030943182487353,7.6451925284486055,4.293462038040161
53,Upstream Repression,100,0.42920810428612644,0.0006274150775974906,0.00023495593710770273,2.0,2.0,6.797607354461976,5.133117990115629,4.293462038040161
54,Upstream Repression,100,0.2130076473045064,0.0007847326499352576,7.464049982173202e-06,2.0,2.0,6.239589722863098,2.39981337860269,4.293462038040161
55,Upstream Repression,100,0.3017261308683499,0.0003881444342523593,0.00022495037369969325,2.0,2.0,4.223767297327678,9.188465414682508,4.293462038040161
56,Upstream Repression,100,0.666111304930395,0.0009358138903918849,0.000392451243866392,2.0,2.0,5.119238170052663,1.4928704041886547,4.293462038040161
57,Upstream Repression,100,0.5116329066517331,0.00043039636217659925,0.000555202828092988,2.0,2.0,8.154036098717338,9.397437391288896,4.293462038040161
58,Upstream Repression,100,0.751355743316858,0.0007605193550233767,0.0006930988637298841,2.0,2.0,8.109193212814496,4.257535989057392,4.293462038040161
59,Upstream Repression,100,0.5619098134084521,0.0008251396672303102,0.0002943561565900825,2.0,2.0,7.653530527836528,8.546046451649978,4.293462038040161
60,Upstream Repression,100,0.3783569908688801,3.435810178369664e-05,0.0006596727749733863,2.0,2.0,6.2318180889587245,2.4751088844661635,4.293462038040161
61,Upstream Repression,100,0.9518267293494547,0.0009784546363259211,0.0008781149202465334,2.0,2.0,5.041641146199946,6.941176835094022,4.293462038040161
62,Upstream Repression,100,0.1747231132891554,8.015642514677282e-05,0.0002456000904741828,2.0,2.0,5.410204088662795,8.670939015400082,4.293462038040161
63,Upstream Repression,100,0.5580943840651376,0.0006756841769003418,0.00041736372500440256,2.0,2.0,7.22283905671008,3.342756598639765,4.293462038040161
64,Upstream Repression,100,0.39399436543069927,0.0006210726822851655,0.00020438112595998396,2.0,2.0,4.025654887016817,1.333004482264709,4.293462038040161
65,Upstream Repression,100,0.4285448108288141,0.0006205504489642579,0.00024128126095325145,2.0,2.0,6.304202711389877,8.274560223130536,4.293462038040161
66,Upstream Repression,100,0.21662215153960948,0.0006794382901435066,0.00011950217415311483,2.0,2.0,1.4961408011278927,5.807529711256511,4.293462038040161
67,Upstream Repression,100,0.5997361061415175,0.0003249124858050826,0.0003417473497463311,2.0,2.0,0.002541891883607687,3.1799209650416613,4.293462038040161
68,Upstream Repression,100,0.2546663571427686,0.0001392961594534508,0.0003590788254548641,2.0,2.0,2.455252823743991,8.611466571942744,4.293462038040161
69,Upstream Repression,100,0.49070963061292655,0.0003481680474507717,0.0006082310399808162,2.0,2.0,4.01915325434865,3.813979385876455,4.293462038040161
70,Upstream Repression,100,0.4237765089647304,9.329981950534694e-05,0.0007304489428536999,2.0,2.0,3.3063991821215093,1.6446834288742933,4.293462038040161
71,Upstream Repression,100,0.31476339191031494,0.00043501780009637603,0.0004884685049608221,2.0,2.0,0.2044285704801296,9.603949110527196,4.293462038040161
72,Upstream Repression,100,0.4536618367873465,0.0003239960696547102,0.0005752710174897274,2.0,2.0,2.0932737886738404,6.395995712416757,4.293462038040161
73,Upstream Repression,100,0.3696680706984851,0.0005820598650264502,0.0005659649357242484,2.0,2.0,0.17812612420277998,9.932570315708361,4.293462038040161
74,Upstream Repression,100,0.5337878629870489,2.432360436602423e-07,9.412101666654537e-05,2.0,2.0,5.394501015835349,6.783291863844591,4.293462038040161
75,Upstream Repression,100,0.4852256634865846,0.0006232217373652384,0.0003317026250886777,2.0,2.0,7.722897935077815,2.5387146230072197,4.293462038040161
76,Upstream Repression,100,0.49609950937983094,0.0008421866206715717,0.00022381519169742222,2.0,2.0,3.0916955003589597,2.2106351217730533,4.293462038040161
77,Upstream Repression,100,0.45236481332577677,0.00020864837530746094,0.0006836839059332833,2.0,2.0,1.7565212537219599,6.430551637522074,4.293462038040161
78,Upstream Repression,100,0.787381336890924,0.0008261980182390425,0.00074435879410425,2.0,2.0,2.0368413716602825,9.184338028538834,4.293462038040161
79,Upstream Repression,100,0.7435004423708508,0.00048201227225555944,0.0009561586743657561,2.0,2.0,5.6157148135901425,6.896003793537136,4.293462038040161
80,Upstream Repression,100,0.3333692765680653,7.694635031947119e-05,0.0005638658155056288,2.0,2.0,3.5794168155965127,1.033515196345805,4.293462038040161
81,Upstream Repression,100,0.445093042439913,0.0002435426271327649,0.0006240403612088755,2.0,2.0,3.5812286533795024,4.9211273717244435,4.293462038040161
82,Upstream Repression,100,0.3072377369406513,0.0004631428182005447,0.00016275584869161286,2.0,2.0,7.24322657787722,2.3101959444297777,4.293462038040161
83,Upstream Repression,100,0.6004418564344333,0.0008893559922425,0.00030486707429206356,2.0,2.0,8.298779885822427,7.226480707308638,4.293462038040161
84,Upstream Repression,100,0.4490165126162613,0.00023590826174434734,0.0006372887802582047,2.0,2.0,4.04538782822873,7.598396649585914,4.293462038040161
85,Upstream Repression,100,0.4135370181312372,7.436892154999327e-05,0.0007248918955474263,2.0,2.0,8.622135688008377,7.2274673798228495,4.293462038040161
86,Upstream Repression,100,0.6864482521299402,0.0005929728778086443,0.0007311113662903067,2.0,2.0,7.682525433831417,2.569659570120114,4.293462038040161
87,Upstream Repression,100,0.445317506721282,0.0006556153949723012,0.00023232651507135027,2.0,2.0,9.175862701927025,7.467382824242718,4.293462038040161
88,Upstream Repression,100,0.46848950741538214,0.0007810998343525219,0.00017677490025204534,2.0,2.0,8.2227508531622,0.45415064507264397,4.293462038040161
89,Upstream Repression,100,0.5108086008888798,0.0008890419091821515,0.0002065820668117722,2.0,2.0,3.542434417574067,7.663159625729955,4.293462038040161
90,Upstream Repression,100,0.7901486589944731,0.0007976593916620713,0.0007343900476209556,2.0,2.0,7.059252691230992,5.677946742851926,4.293462038040161
