,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,Upstream Repression,1000,0.3018747498953266,0.00011261825829281977,0.0004777725398415491,2.0,2.0,1.5579366070815464,0.3385372732290302,46.761589765548706
1,Upstream Repression,1000,0.6715302435681817,0.0006020903389370685,0.000732042021734235,2.0,2.0,2.026179883134964,7.641556388925118,46.761589765548706
2,Upstream Repression,1000,0.2693003582029639,0.000604045967352975,0.00016358942245335242,2.0,2.0,1.4936642362681056,8.15189622468757,46.761589765548706
3,Upstream Repression,1000,0.5896658760852644,0.0008521592572892728,0.0003175627125673039,2.0,2.0,8.234319165043116,2.780514876469127,46.761589765548706
4,Upstream Repression,1000,0.7132728126016277,0.0006250926481066782,0.000746680803067286,2.0,2.0,9.311161301317092,1.250421700340863,46.761589765548706
5,Upstream Repression,1000,0.5038925358972434,0.00013003905110951596,0.0008500751352505141,2.0,2.0,9.117886752179693,7.731968379646035,46.761589765548706
6,Upstream Repression,1000,0.3877341448700517,0.0004567293640458406,0.0003027292069473491,2.0,2.0,7.94482603228592,7.282984341865561,46.761589765548706
7,Upstream Repression,1000,0.41958369190938777,0.0007866584896496765,0.0001269733529137112,2.0,2.0,5.849228577216598,0.8218154318092729,46.761589765548706
8,Upstream Repression,1000,0.5216823492357524,4.9500812306642195e-05,0.0009541455322149939,2.0,2.0,4.561824010315995,7.270643279423342,46.761589765548706
9,Upstream Repression,1000,0.4161473859476223,0.0009192774497749271,0.00011058749619554451,2.0,2.0,3.881743432583735,7.612058942346994,46.761589765548706
10,Upstream Repression,1000,0.37041393288837854,0.0002543254018980692,0.00047870546436677307,2.0,2.0,2.311499443848073,7.780050887344414,46.761589765548706
11,Upstream Repression,1000,0.29711271037777554,0.00017410486421694216,0.0003962910360502895,2.0,2.0,7.816359058219985,5.953941067986456,46.761589765548706
12,Upstream Repression,1000,0.15903428000709743,0.0003018823212211835,5.769327800602326e-05,2.0,2.0,9.992019325539463,7.55510394648902,46.761589765548706
13,Upstream Repression,1000,0.534342723417153,0.0005654112646239605,0.00046972962846172114,2.0,2.0,8.732192291257354,7.302845760648791,46.761589765548706
14,Upstream Repression,1000,0.12419432987063334,0.000895533173425331,4.4940799893534574e-05,2.0,2.0,2.855380333655617,7.574936484886561,46.761589765548706
15,Upstream Repression,1000,0.6303441373171306,0.000840801684885636,0.0004067946927556379,2.0,2.0,5.8743265876229875,2.491282126935285,46.761589765548706
16,Upstream Repression,1000,0.5469105016824395,0.00022446514535982829,0.000851640143194958,2.0,2.0,1.868763517616096,1.4248283651063176,46.761589765548706
