,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,Downstream Activation,100,0.17732685433871098,0.00021032448700041218,0.0005576681795921464,2.0,2.0,6.773349627155946,4.363265233290402,3.9863967895507812
1,Downstream Activation,100,0.38460436889120225,0.0005554615701103295,0.0006243016369099859,2.0,2.0,7.126185501853914,4.076630523551571,3.9863967895507812
2,Downstream Activation,100,0.5485744910066181,0.000889715327925844,0.0006376515405714687,2.0,2.0,7.062647981477167,5.808186176911464,3.9863967895507812
3,Downstream Activation,100,0.13761258587873285,8.392355950244034e-05,0.0007358681789907541,2.0,2.0,5.370558904774789,2.0618394160607605,3.9863967895507812
4,Downstream Activation,100,0.46812040105344943,0.0007573384153554037,0.0005630752871858384,2.0,2.0,0.13393907901662852,8.143383507991253,3.9863967895507812
5,Downstream Activation,100,0.5174332617573013,0.000887278579651953,0.00027303184926297176,2.0,2.0,2.0673698930732956,4.4372349125989725,3.9863967895507812
6,Downstream Activation,100,0.5806710817345542,0.0009182449987482829,0.000987415998097754,2.0,2.0,8.886022527267787,7.185095278534338,3.9863967895507812
7,Downstream Activation,100,0.6242639109902387,0.0009929005765903283,0.0006183417770730843,2.0,2.0,0.6935011574353165,2.6241034243949377,3.9863967895507812
8,Downstream Activation,100,0.25686353605277873,0.00035125503435834226,0.0006670239251869919,2.0,2.0,2.510032475882068,5.576547934894657,3.9863967895507812
9,Downstream Activation,100,0.2246956537480295,0.00029716077182079514,0.0006414835094831144,2.0,2.0,8.234316509985701,5.531458639166409,3.9863967895507812
10,Downstream Activation,100,0.4650830006306783,0.0005111472694272041,0.000996884640181125,2.0,2.0,3.0986460856061715,0.8044732876008859,3.9863967895507812
11,Downstream Activation,100,0.5151061434531136,0.0008298937349337188,0.0004901878439547527,2.0,2.0,1.7094907838691267,3.9921059947586204,3.9863967895507812
12,Downstream Activation,100,0.4046510646009005,0.0006373177866221776,0.0005511394597390985,2.0,2.0,7.34894525368855,8.70566253852478,3.9863967895507812
13,Downstream Activation,100,0.12478823149131199,0.00014761274607970443,0.00028099038498758316,2.0,2.0,5.4069955019634985,5.688648290074904,3.9863967895507812
14,Downstream Activation,100,0.4585975547141002,0.0007920872514621546,0.0002801954583400233,2.0,2.0,0.3596318120081714,9.115025266981744,3.9863967895507812
15,Downstream Activation,100,0.47031420920122285,0.0006744818483048434,0.00022095406244562992,2.0,2.0,7.291019918505601,0.19733761755924964,3.9863967895507812
16,Downstream Activation,100,0.10228312790197094,2.6951090482682907e-05,0.00029534386757345204,2.0,2.0,9.665262015207071,2.5080268452659698,3.9863967895507812
17,Downstream Activation,100,0.2329676821069672,0.00032079058126375273,0.0009921669676507588,2.0,2.0,1.7242474553835585,9.014057004773454,3.9863967895507812
18,Downstream Activation,100,0.4261549078372342,0.0007430405055952377,0.00021807377269027602,2.0,2.0,4.860129948697353,9.616522680912711,3.9863967895507812
19,Downstream Activation,100,0.0820693966439466,7.916823701496153e-05,0.0003027455917058364,2.0,2.0,5.701392669422299,8.281315859662987,3.9863967895507812
20,Downstream Activation,100,0.48924583840292335,0.0007831401004303288,0.0006077500120819382,2.0,2.0,3.1922241087633467,6.5303818132786375,3.9863967895507812
21,Downstream Activation,100,0.5368074050497468,0.0008437120420066793,0.0007861079015197474,2.0,2.0,5.125511568937647,5.633663383304825,3.9863967895507812
