,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,dc,10000,0.6757373462209609,0.0007201170743759278,0.000731341951658445,1.810760307081987,2.768411599371286,2.86833552576751,0.15720682654492776,82.26205897331238
1,dc,10000,0.190058440236088,0.000230506630951628,0.00048224272183774737,1.5365093070307618,2.0129143935524807,9.075922371368701,2.3962695658019153,82.26205897331238
2,dc,10000,0.22877314219605413,0.00029930975338788495,0.00039492484558770245,3.6823175073532712,2.5019856979894204,9.251745453374957,2.097299755867736,82.26205897331238
3,dc,10000,0.4254926925641575,0.0009229227271120797,0.0003926936144750549,1.2513849328277549,2.544948491191879,1.5783953067565268,0.8236393733597102,82.26205897331238
4,dc,10000,0.1435532583733569,0.0003433037919491885,0.00029390314794479697,1.8045651191725616,3.7584484504430913,5.548157558512125,6.473234102235746,82.26205897331238
5,dc,10000,0.5570504248007553,0.0006604296150162935,0.0004567918499200004,3.6050173781377173,3.7212563532717726,7.788714339864033,0.20686481780011265,82.26205897331238
6,dc,10000,0.1578826683343874,0.0005503924597328062,0.00016965608651648236,1.2290398525564092,3.663974161049489,2.647152060755582,3.832048153420528,82.26205897331238
7,dc,10000,0.2676547479692801,0.0009592676110527511,0.00026338224860382594,1.1530332003367199,3.8162288436791956,3.2806505145013087,5.041739106830007,82.26205897331238
8,dc,10000,0.41893499282216307,0.0006133771195813777,0.0006049041760214728,3.073358011828894,3.2139188517595816,0.18758614364948323,4.182109360112668,82.26205897331238
9,dc,10000,0.10571932247325604,0.00020452931915267774,0.00020210801236081227,2.7223057567812896,3.189144482777463,6.3036171250957205,6.598681760778989,82.26205897331238
10,dc,10000,0.30858720770122716,0.0004701397654497359,0.0006550784657417787,1.8173695694734988,3.165275667425115,9.932305277455173,2.8776856194096894,82.26205897331238
11,dc,10000,0.48562402890857276,9.825055424070772e-05,0.00043931721650485825,2.151896346040017,3.7598431572770483,0.10552296270683086,7.322305183175712,82.26205897331238
12,dc,10000,0.09249413686023171,0.0004314452664068531,8.970668983479921e-05,2.7725569207271703,2.507617141577326,1.317184902552876,1.2977310299881375,82.26205897331238
13,dc,10000,0.11566320238293182,0.00020142651893437428,0.000301620336757747,1.9647041527304698,2.734420338377286,6.730714659841779,6.480156033738397,82.26205897331238
14,dc,10000,0.29191732327420256,0.0004536737741839539,0.0009552646104747859,1.6033638769737597,1.0381873480339217,7.07326108992093,9.266711093240719,82.26205897331238
15,dc,10000,0.4802653659755046,0.0009916713624064796,0.00014191105002025453,3.74605145345289,1.458046951308169,5.005396344400695,2.156531473099794,82.26205897331238
16,dc,10000,0.12412011538885427,0.00015620088839483063,0.0003198876161963164,1.4160479793788485,1.2099170400920247,8.52893363760286,4.796917489307946,82.26205897331238
17,dc,10000,0.4936036288269233,0.0008132841317030561,0.0007188657471186756,2.99091265342927,3.971925380594628,7.369279822248861,2.262079190690583,82.26205897331238
18,dc,10000,0.15224034153912516,0.0009589120544930037,0.00037431153597119657,1.891323550414469,3.9785852180466303,2.880042041350208,8.681562698908724,82.26205897331238
19,dc,10000,0.15851735430188443,0.0009191155315849471,0.0007950109837958764,3.8354978303974376,3.458090903830451,2.908395651605064,8.025672471550534,82.26205897331238
20,dc,10000,0.4400213800598111,0.0009371105847147362,0.0009385782423456254,1.6760051277710746,2.386244211131441,3.602842292213526,4.160283887367815,82.26205897331238
21,dc,10000,0.0649946187748265,0.00084382193663658,8.23159680896821e-05,2.079356681354797,3.6931350153277234,2.508411790153283,9.459204639718369,82.26205897331238
22,dc,10000,0.10574017114088735,0.00047074891470610914,0.000787508739523126,3.0784789161684363,1.8934559478973791,0.9002994458713357,9.531360146761799,82.26205897331238
23,dc,10000,0.4560601696669945,0.0009053835789425814,0.0008818356958994579,3.250465744165641,2.3345540352673897,6.335048566851893,9.548871082187718,82.26205897331238
24,dc,10000,0.09411157028146458,0.00023275925701679516,5.6272696322260214e-05,3.840188913800154,3.6960898190096203,3.6854589392183557,1.7695367729984186,82.26205897331238
25,dc,10000,0.19378984111576808,0.00027431062349454565,0.000751351303807761,3.402218905137432,2.145381808835023,8.843967553387674,6.8790691480271695,82.26205897331238
26,dc,10000,0.13198069969180326,0.0003148538280857256,0.0003600069363994065,1.493853443714614,3.5565160404524128,2.5759044909918516,3.5721712173486573,82.26205897331238
27,dc,10000,0.10201151203753736,0.000508509017194065,0.0007422671026105601,3.792876926553558,2.552133770659914,2.810828972717945,9.970381289003173,82.26205897331238
28,dc,10000,0.1262837869578457,6.0161273278240554e-05,0.0005341387819460169,3.2125827038118633,1.3146716815837394,8.563379644472867,2.081822679995391,82.26205897331238
29,dc,10000,0.14107976186349844,7.426234435994617e-05,0.0006784158244626505,1.561291618811052,1.3374933419362787,1.2011945393670211,1.732694530328193,82.26205897331238
30,dc,10000,0.20926542695696046,0.00020704101543077912,0.00047273818973156406,2.490568412581995,1.3673221580843071,8.52153048910441,1.4469579502824796,82.26205897331238
31,dc,10000,0.21411934849449468,0.0004016273792389219,0.00041241064511484885,3.1850435352295925,3.8468471365075265,6.420685164342632,5.914420137400445,82.26205897331238
32,dc,10000,0.10909628855927564,0.00020904054015542236,0.00028118459920769965,2.504813883225782,1.9002914942267037,5.084600761114142,7.68505121031054,82.26205897331238
33,dc,10000,0.37478638242579754,0.0007279353067494897,0.00024679103842864845,3.1386231069089368,3.6374530457352017,0.5978673818331401,9.221466872665479,82.26205897331238
