,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,Dual Control,10000,0.12242243130811381,0.0003510383479718276,0.0006624814290155492,2.0,2.0,0.3608207852434848,2.062729376796373,416.3601837158203
1,Dual Control,10000,0.38720974104594,0.0008568200054579391,0.0007164911469165273,2.0,2.0,1.8104850195289517,2.311238665594717,416.3601837158203
2,Dual Control,10000,0.28472783883719627,0.0007312001525542088,0.0006992593236421349,2.0,2.0,3.468161606757568,7.459233074943355,416.3601837158203
3,Dual Control,10000,0.1676279673096564,0.00029927743981462436,0.00025997624738334615,2.0,2.0,8.591353233690759,6.5533944639650565,416.3601837158203
4,Dual Control,10000,0.17587502277592168,0.00044830861334987297,0.0001451183072994556,2.0,2.0,6.964115853776768,7.217573521965678,416.3601837158203
5,Dual Control,10000,0.11407759141389821,0.00010036984590936086,0.0006038165909803926,2.0,2.0,9.895196832160373,4.013522404768073,416.3601837158203
6,Dual Control,10000,0.10697840207047678,0.0003042403370428766,5.826769617564159e-05,2.0,2.0,5.291410679365716,2.7857276558138406,416.3601837158203
7,Dual Control,10000,0.368037671928966,0.0004969899118803572,0.0006842296063380897,2.0,2.0,9.46184370319955,1.5837126351085684,416.3601837158203
8,Dual Control,10000,0.40179530859097595,0.00044857786947357964,0.0009052134376488373,2.0,2.0,0.08575110206949756,8.976963186363056,416.3601837158203
9,Dual Control,10000,0.1460491221035874,0.00012992110325124682,0.0008991655761748319,2.0,2.0,4.939671675891276,2.953637468057711,416.3601837158203
10,Dual Control,10000,0.38644269469232645,0.0007207168116409468,0.0006254700792317851,2.0,2.0,6.015141689465758,5.113642741675408,416.3601837158203
11,Dual Control,10000,0.2769117111051873,9.565192243522253e-05,0.0007845210329398425,2.0,2.0,3.2080155152059624,0.34744618176801517,416.3601837158203
12,Dual Control,10000,0.09553131338381261,0.00011057263918935452,0.0008137128074192733,2.0,2.0,2.7423575890793708,5.843397769304309,416.3601837158203
13,Dual Control,10000,0.07659220693162938,0.00037130343932063507,2.0685737811719963e-05,2.0,2.0,5.073538080283695,2.5235522266766757,416.3601837158203
14,Dual Control,10000,0.3991099440746549,0.0006279927626401883,0.0009113939413962561,2.0,2.0,9.374564582748874,4.000093479112537,416.3601837158203
15,Dual Control,10000,0.7088147409947025,0.0009020679879108502,0.0009068869424709041,2.0,2.0,6.533995531606157,0.3933716891329012,416.3601837158203
16,Dual Control,10000,0.08796123333230489,0.00013294522331657013,0.0003013973234802232,2.0,2.0,2.845007371182603,4.620116554905362,416.3601837158203
17,Dual Control,10000,0.13259983612675122,0.00020285990308889254,0.0007559592453738943,2.0,2.0,7.2489480919442775,9.821179860367485,416.3601837158203
18,Dual Control,10000,0.18553250421224035,8.612565267627767e-05,0.0009981880760716797,2.0,2.0,0.3089577314996922,1.794405762170955,416.3601837158203
19,Dual Control,10000,0.1766051961738211,0.00021674622710394885,0.0009227962001142893,2.0,2.0,6.332231022330658,4.323587093961452,416.3601837158203
20,Dual Control,10000,0.4159020425480996,0.0007425819101011834,0.0009458343167563099,2.0,2.0,9.169713220258146,8.129355572845594,416.3601837158203
21,Dual Control,10000,0.4191617867418486,0.0005417260058730491,0.0008284385239584444,2.0,2.0,0.4506639023280971,0.29552350698619123,416.3601837158203
22,Dual Control,10000,0.10138717755519613,0.0001829844687783244,0.0004675121439572257,2.0,2.0,5.046242203133245,9.384649189517377,416.3601837158203
23,Dual Control,10000,0.08169611761751383,0.0005333240927173175,0.00019849987350343276,2.0,2.0,0.7902023975576342,4.871378306184497,416.3601837158203
24,Dual Control,10000,0.35158716205850304,0.0007844461994720937,0.0005545794677469699,2.0,2.0,1.567598578079553,1.7288314466324541,416.3601837158203
25,Dual Control,10000,0.22877843732960285,0.0004498057847589046,8.039355264473561e-05,2.0,2.0,9.596790625736748,1.659588468277792,416.3601837158203
26,Dual Control,10000,0.3303350195220878,0.0005872194064361064,0.0004944469904883762,2.0,2.0,6.4593159796591575,4.288579704685907,416.3601837158203
27,Dual Control,10000,0.12419652482142078,0.00016663806710383666,0.0008246284386260517,2.0,2.0,3.4955413996673546,5.328298789157815,416.3601837158203
28,Dual Control,10000,0.36245823457935156,0.0006601489150817534,0.0004990741544019088,2.0,2.0,7.751858131673131,5.278503126842547,416.3601837158203
29,Dual Control,10000,0.12858667806515195,0.000425517862626809,0.0005883614919154268,2.0,2.0,2.277401770954459,7.659602003376884,416.3601837158203
30,Dual Control,10000,0.16293941763517658,0.0006329734643912328,0.0006307585321545605,2.0,2.0,1.1135914682095414,3.6150421530393366,416.3601837158203
31,Dual Control,10000,0.23351587942775837,0.0004850173378242189,0.00038091571394027323,2.0,2.0,6.426088221181535,7.545854288724327,416.3601837158203
