,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,dc,100,0.1374347452188684,0.0008062402622576243,9.690945711943314e-06,1.255845822943291,2.6285667397367463,6.774659047160825,5.309673739489319,0.7689788341522217
1,dc,100,0.08274928003103117,2.8861673545622325e-05,0.00026741121924458484,3.103907487993319,2.404489171159728,7.924474269187383,7.526803651001757,0.7689788341522217
2,dc,100,0.5152184759005567,0.0007598181381800274,0.0008740073262338077,3.46205771698345,1.535789351130302,6.795792400202419,1.814968798012899,0.7689788341522217
3,dc,100,0.08549833459655916,7.563956607525121e-05,0.000897293295085249,2.4312318612361006,2.6517782703838644,2.3400419409412883,7.611120832277717,0.7689788341522217
4,dc,100,0.38862509347149676,0.0009662097589076054,0.0001092888455296432,2.191068527186705,2.366565200748388,7.144777771006687,4.112569444734676,0.7689788341522217
5,dc,100,0.4289977591499075,0.0009683733207485715,0.0009961105474234641,3.699603581988603,3.4989415360197342,4.663906891381059,7.12405310588041,0.7689788341522217
6,dc,100,0.06810167996692616,0.0008707534444072865,3.9440244656920864e-05,1.6482930894355885,1.7944574839519023,1.733925196772676,9.916932671699524,0.7689788341522217
7,dc,100,0.1490268849392253,0.0003823134122298448,0.000357997734187962,1.6461008367614856,3.5413866533561906,3.5773106494846822,4.921255381806151,0.7689788341522217
8,dc,100,0.27063047597031287,3.10323707904271e-05,0.00022878387421988014,2.325786581849232,1.1828473174496459,0.9547136049577214,8.38546646307375,0.7689788341522217
9,dc,100,0.13395629311235585,0.00037118443013635307,0.000580979002422306,3.1374981399315267,2.2521356522588416,0.5382890150606474,3.1081133609873617,0.7689788341522217
10,dc,100,0.4093937921263947,0.0006443840003650344,0.0008349577852678731,2.79236385913678,1.0702815469140423,7.86673103709025,6.335812029090565,0.7689788341522217
11,dc,100,0.44526908895961337,0.0009275534032498972,0.00037662925625129223,3.4353982818187014,1.1135440769494842,0.09392631031168691,9.34733576795565,0.7689788341522217
12,dc,100,0.179544528218294,0.00023255244206192251,0.00030694806688092547,3.665767509514179,1.6924883898867837,2.7909729586741974,1.6766005720642607,0.7689788341522217
13,dc,100,0.49636410742257575,0.0009284413858064618,0.000976714625032269,1.80710909821379,3.97175313717199,6.15334553579374,3.4904193613205687,0.7689788341522217
14,dc,100,0.20214042084463632,0.000930063118305933,0.0008643745716357694,2.5264313565475254,3.707378305282305,3.17145299395819,8.559206895865307,0.7689788341522217
15,dc,100,0.09685377121455156,4.2971705775339266e-05,0.0007350473114377028,3.964986375254432,2.324153544321906,4.762381930105714,3.6316543628356865,0.7689788341522217
16,dc,100,0.07836814249392818,0.00010935558987767368,0.00034498975076325845,2.547216334338369,3.3751819748065164,2.9435499139435493,4.722001136321188,0.7689788341522217
17,dc,100,0.21910367584683957,8.025422508296308e-06,0.0006778391612624623,2.5677190726618053,3.886018876926389,5.886133084037538,6.552251615252857,0.7689788341522217
18,dc,100,0.19398032758420386,0.0006116329042803141,8.768910646045794e-05,1.239794241660152,2.4361676518180877,6.049545100468781,4.7629493711229465,0.7689788341522217
19,dc,100,0.2159763720778282,0.0007570734429169148,0.0005619597432165313,1.3090546610189442,1.618764185842698,2.1842352265499905,8.293897771567538,0.7689788341522217
20,dc,100,0.21935132647234915,0.0003575073579205209,0.0006463538235447652,3.6985498479077235,1.101274298791538,2.8340777524119862,6.661817189472964,0.7689788341522217
21,dc,100,0.35902455920988646,0.0005847074429927448,0.000612571463254368,3.779296106283768,3.929908478744356,8.098837902361604,3.5810519944390884,0.7689788341522217
22,dc,100,0.43389438330566843,0.0007716440412034227,0.0009790679617986547,1.1748179943732049,2.047062846111774,5.2713781786522595,2.8568215764144944,0.7689788341522217
23,dc,100,0.09493298923214745,0.0005973152736346611,0.00032518828392874436,2.671618861945129,2.88578236489252,2.283872597221833,6.8293514366172925,0.7689788341522217
24,dc,100,0.20540431438054124,0.00019023819435697213,0.0003626561546225342,3.8344017048515533,3.6752654119287365,1.6871178589206404,8.098626911213904,0.7689788341522217
25,dc,100,0.2264628504012187,0.0006441892873277548,0.0007896023028013556,1.6355851185223718,2.9527874523058384,4.647166908400411,9.720018669680329,0.7689788341522217
26,dc,100,0.22518273822039558,0.00043058862198785963,0.000647489284281711,1.0203523151647609,1.4587769238212662,7.962154543530062,9.314700485441751,0.7689788341522217
27,dc,100,0.15260530415031495,2.081390666030828e-05,0.00035717280480977026,1.2324338078543884,2.0132706561004836,6.119956466421059,0.9699876671534179,0.7689788341522217
28,dc,100,0.386881137359681,0.0006336099287179521,0.0007445979538759772,3.9852660585527078,1.610256029134119,8.45757461602791,6.258209261021465,0.7689788341522217
29,dc,100,0.08672334629406926,0.0005958082044437951,0.00012199296808401839,2.767706280237856,3.026174823332954,3.8278688895808632,8.279562376747359,0.7689788341522217
30,dc,100,0.25398798119356464,0.00034719140551924265,0.0005067455841743771,1.2021509096454426,1.0418891572344342,8.976411598041038,2.680228645729636,0.7689788341522217
31,dc,100,0.13254345367862322,0.0006117312101586664,0.0008363890476724813,2.2219151427248294,3.3831521992647122,1.944663385559462,6.046724437091873,0.7689788341522217
32,dc,100,0.1811621721156942,0.0009726734138587531,0.0002537487382587403,1.2938909116548558,3.8962018427902776,1.382900759562208,3.679412842034601,0.7689788341522217
33,dc,100,0.10720987101831118,0.0007383002581202822,0.000567802305752888,2.384336402648974,1.0187293803448236,0.820601836612948,8.960883212404887,0.7689788341522217
34,dc,100,0.3032134618297402,0.0005497401574047398,0.0008308161553422661,2.4008343211225824,1.9910674403357538,7.079982031341837,9.10318161043598,0.7689788341522217
35,dc,100,0.19919224928649126,0.000570829507658757,0.0006171842695774234,1.7470514013015808,2.82695853846393,3.9450644726702753,7.950523157125647,0.7689788341522217
36,dc,100,0.46658637496873445,0.0009118917236940757,0.0001354965173096496,2.9446697172975718,1.1850825284462876,9.894676549188127,2.837465837221518,0.7689788341522217
37,dc,100,0.47057501608158436,0.0007929010499526507,0.0005825521041973292,3.786296711050981,3.574892247968261,6.93810189490474,2.628029919255512,0.7689788341522217
38,dc,100,0.10947409606764183,0.00016258383004192823,0.0008428805218188232,1.4079271301902188,2.7122569607810183,8.892064819859295,8.651615423251659,0.7689788341522217
39,dc,100,0.18321627176598987,0.0001260812717357056,1.6597945051533714e-05,2.468618679581364,1.6079709386650811,5.531700163456502,9.152912787500549,0.7689788341522217
