,circuit,num_samples,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time
0,Downstream Activation,10000,0.29109712809652755,0.0003510383479718276,0.0006624814290155492,2.0,2.0,0.3608207852434848,2.062729376796373,423.07556104660034
1,Downstream Activation,10000,0.5698050542359293,0.0008568200054579391,0.0007164911469165273,2.0,2.0,1.8104850195289517,2.311238665594717,423.07556104660034
2,Downstream Activation,10000,0.4663773295583623,0.0007312001525542088,0.0006992593236421349,2.0,2.0,3.468161606757568,7.459233074943355,423.07556104660034
3,Downstream Activation,10000,0.20919559516116998,0.00029927743981462436,0.00025997624738334615,2.0,2.0,8.591353233690759,6.5533944639650565,423.07556104660034
4,Downstream Activation,10000,0.27028756795427183,0.00044830861334987297,0.0001451183072994556,2.0,2.0,6.964115853776768,7.217573521965678,423.07556104660034
5,Downstream Activation,10000,0.11689803283630126,0.00010036984590936086,0.0006038165909803926,2.0,2.0,9.895196832160373,4.013522404768073,423.07556104660034
6,Downstream Activation,10000,0.1884150621569157,0.0003042403370428766,5.826769617564159e-05,2.0,2.0,5.291410679365716,2.7857276558138406,423.07556104660034
7,Downstream Activation,10000,0.39044844762626235,0.0004969899118803572,0.0006842296063380897,2.0,2.0,9.46184370319955,1.5837126351085684,423.07556104660034
8,Downstream Activation,10000,0.3064911524554794,0.00044857786947357964,0.0009052134376488373,2.0,2.0,0.08575110206949756,8.976963186363056,423.07556104660034
9,Downstream Activation,10000,0.15343566894816177,0.00012992110325124682,0.0008991655761748319,2.0,2.0,4.939671675891276,2.953637468057711,423.07556104660034
10,Downstream Activation,10000,0.4646975307510438,0.0007207168116409468,0.0006254700792317851,2.0,2.0,6.015141689465758,5.113642741675408,423.07556104660034
11,Downstream Activation,10000,0.27878393717095723,9.565192243522253e-05,0.0007845210329398425,2.0,2.0,3.2080155152059624,0.34744618176801517,423.07556104660034
12,Downstream Activation,10000,0.11702604391384616,0.00011057263918935452,0.0008137128074192733,2.0,2.0,2.7423575890793708,5.843397769304309,423.07556104660034
13,Downstream Activation,10000,0.2146491029797864,0.00037130343932063507,2.0685737811719963e-05,2.0,2.0,5.073538080283695,2.5235522266766757,423.07556104660034
14,Downstream Activation,10000,0.43244194049551016,0.0006279927626401883,0.0009113939413962561,2.0,2.0,9.374564582748874,4.000093479112537,423.07556104660034
15,Downstream Activation,10000,0.7508412488004953,0.0009020679879108502,0.0009068869424709041,2.0,2.0,6.533995531606157,0.3933716891329012,423.07556104660034
16,Downstream Activation,10000,0.12087523864392805,0.00013294522331657013,0.0003013973234802232,2.0,2.0,2.845007371182603,4.620116554905362,423.07556104660034
17,Downstream Activation,10000,0.1583784829430821,0.00020285990308889254,0.0007559592453738943,2.0,2.0,7.2489480919442775,9.821179860367485,423.07556104660034
18,Downstream Activation,10000,0.1562450841349572,8.612565267627767e-05,0.0009981880760716797,2.0,2.0,0.3089577314996922,1.794405762170955,423.07556104660034
19,Downstream Activation,10000,0.19100868832881385,0.00021674622710394885,0.0009227962001142893,2.0,2.0,6.332231022330658,4.323587093961452,423.07556104660034
20,Downstream Activation,10000,0.4799095588043254,0.0007425819101011834,0.0009458343167563099,2.0,2.0,9.169713220258146,8.129355572845594,423.07556104660034
21,Downstream Activation,10000,0.5671915313410227,0.0005417260058730491,0.0008284385239584444,2.0,2.0,0.4506639023280971,0.29552350698619123,423.07556104660034
22,Downstream Activation,10000,0.14261019449038484,0.0001829844687783244,0.0004675121439572257,2.0,2.0,5.046242203133245,9.384649189517377,423.07556104660034
23,Downstream Activation,10000,0.3262233084764963,0.0005333240927173175,0.00019849987350343276,2.0,2.0,0.7902023975576342,4.871378306184497,423.07556104660034
24,Downstream Activation,10000,0.5292536231290594,0.0007844461994720937,0.0005545794677469699,2.0,2.0,1.567598578079553,1.7288314466324541,423.07556104660034
25,Downstream Activation,10000,0.2726484912831473,0.0004498057847589046,8.039355264473561e-05,2.0,2.0,9.596790625736748,1.659588468277792,423.07556104660034
26,Downstream Activation,10000,0.38976820489114533,0.0005872194064361064,0.0004944469904883762,2.0,2.0,6.4593159796591575,4.288579704685907,423.07556104660034
27,Downstream Activation,10000,0.15252881042918026,0.00016663806710383666,0.0008246284386260517,2.0,2.0,3.4955413996673546,5.328298789157815,423.07556104660034
28,Downstream Activation,10000,0.42235793097717994,0.0006601489150817534,0.0004990741544019088,2.0,2.0,7.751858131673131,5.278503126842547,423.07556104660034
29,Downstream Activation,10000,0.2924982582100819,0.000425517862626809,0.0005883614919154268,2.0,2.0,2.277401770954459,7.659602003376884,423.07556104660034
30,Downstream Activation,10000,0.43012562191772324,0.0006329734643912328,0.0006307585321545605,2.0,2.0,1.1135914682095414,3.6150421530393366,423.07556104660034
31,Downstream Activation,10000,0.31488987608311986,0.0004850173378242189,0.00038091571394027323,2.0,2.0,6.426088221181535,7.545854288724327,423.07556104660034
32,Downstream Activation,10000,0.19922945704356573,0.0002483365215078378,0.00024738698142113413,2.0,2.0,0.4413939898896288,2.5405040033275297,423.07556104660034
33,Downstream Activation,10000,0.1033631109349907,0.00011998584626835883,0.000140704704899467,2.0,2.0,6.76823187512628,5.508712380333944,423.07556104660034
34,Downstream Activation,10000,0.1991268671891595,0.00023706204100255605,0.0007012502702835667,2.0,2.0,6.214688315717053,4.117315351343414,423.07556104660034
35,Downstream Activation,10000,0.09461214322309511,9.022783161279507e-05,0.0007876116977260874,2.0,2.0,7.557087644673711,9.416689797224047,423.07556104660034
36,Downstream Activation,10000,0.16228369352941366,1.0423182473655497e-05,0.0002628724045084002,2.0,2.0,0.5848445527084707,4.54116066661866,423.07556104660034
37,Downstream Activation,10000,0.5790839685426371,0.0009646282203878122,0.0005339303422933031,2.0,2.0,6.239976504346428,5.555914145963518,423.07556104660034
38,Downstream Activation,10000,0.5747336617037603,0.0009673510464177879,0.00031077955553689666,2.0,2.0,1.6697531597382078,2.6774252515871866,423.07556104660034
39,Downstream Activation,10000,0.5500154647284764,0.0009328637630911101,0.0003260598317401787,2.0,2.0,9.32584383651705,3.885397745710621,423.07556104660034
