,Method,Computational Time,Best Loss,Function Evaluations,Message
0,Gradient-Based,1.4751379489898682,0.22090353417913255,35.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.688516855239868,0.37842088531890106,155.0,Linear search failed
0,Gradient-Based,8.467802047729492,0.07057778342541872,255.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.837330102920532,0.07647400364019935,145.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,11.680247068405151,0.1273736550662982,315.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,1.723268747329712,0.3371859495684417,40.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,3.5557518005371094,0.09069918822355585,105.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,1.7775611877441406,0.08716143318089614,50.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.0735790729522705,0.06280747126707764,120.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,9.194391012191772,0.07078687249436776,290.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,6.94434118270874,0.07015339702958519,220.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,11.42657208442688,0.06510054260525286,350.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,3.8763442039489746,0.6535993933913505,90.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.809186935424805,0.31540155181976465,155.0,Linear search failed
0,Gradient-Based,5.087885618209839,0.10381823912445741,145.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,9.248866081237793,0.08720450299054908,280.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,6.283331871032715,0.4264159885302661,145.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,15.445667028427124,0.141015671363272,395.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,15.059088945388794,0.09939390589411144,380.0,Linear search failed
0,Gradient-Based,7.206641912460327,0.09290118329180158,190.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,18.572924852371216,0.09152625901487893,505.0,Max. number of function evaluations reached
0,Gradient-Based,991.8101439476013,0.18095287797179307,125.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,914.7924249172211,0.11600666102919382,155.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,891.7841799259186,0.09356067816460376,200.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,12.981580018997192,0.5946016463812688,275.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.652704000473022,0.187088821944765,200.0,Linear search failed
0,Gradient-Based,3.2045888900756836,0.1113637987210402,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,69.24362874031067,0.10670816755488685,280.0,Linear search failed
0,Gradient-Based,0.8893370628356934,0.29360935023918816,25.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,2.8321070671081543,0.06559958172840775,85.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.873862981796265,0.07584575930482686,180.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,23.40416407585144,0.08721311337097654,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,11.979491949081421,0.0825596150345361,335.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,33.39286994934082,0.6118959287821508,50.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,0.7554299831390381,0.1802042798001103,20.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.285048007965088,0.5535800733270583,100.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.379929780960083,0.07279436387020666,165.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,58.34421896934509,0.061788099900702935,90.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.322162389755249,0.08600273305332312,160.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,1.0379087924957275,0.0949901871180188,30.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,41.70810914039612,0.062463358193747674,500.0,Max. number of function evaluations reached
0,Gradient-Based,11.326107740402222,0.06353730987057646,365.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.0856382846832275,0.062468283789860274,175.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.66881513595581,0.06261507214972095,280.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.395398855209351,0.1510544802293013,175.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.49360990524292,0.06248033627227957,255.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.942832708358765,0.21234769752904242,140.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.5415360927581787,0.38087223316513363,90.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.562879800796509,0.2844422970571326,115.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,9.057285785675049,0.062463697485880564,300.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.80251407623291,0.06246611241464353,200.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,14.320506811141968,0.06246365775040821,505.0,Max. number of function evaluations reached
0,Gradient-Based,14.512961149215698,0.06246352722507646,505.0,Max. number of function evaluations reached
0,Gradient-Based,14.314984321594238,0.12790812962913833,400.0,Linear search failed
0,Gradient-Based,4.691028356552124,0.20656029577926538,135.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.808118104934692,0.068418078718329,335.0,Linear search failed
0,Gradient-Based,3.324000120162964,0.1840130360675626,90.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.626598119735718,0.06252913449637434,295.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.968172073364258,0.14676940193693727,175.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.020388126373291,0.518242780914181,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,17.60590410232544,0.06250204413332437,505.0,Max. number of function evaluations reached
0,Gradient-Based,14.777985095977783,0.0648985314409704,465.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.947888135910034,0.06406779871557541,160.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,8.505881071090698,0.06404435647586526,295.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,6.565415859222412,0.06269813686701962,220.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,8.86569595336914,0.062463395781600886,285.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.676062107086182,0.0625985132450591,210.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.272119998931885,0.06246470786539805,180.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.0930352210998535,0.327161839711775,135.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,12.365073919296265,0.06246459271196089,380.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,6.922997713088989,0.06254489371531832,225.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.193034887313843,0.08802348075631265,125.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,7.344527006149292,0.062463751450256205,255.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.768529176712036,0.06405468208960302,165.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,13.162207841873169,0.062463617662648234,450.0,Linear search failed
0,Gradient-Based,4.475288152694702,0.23864073873560201,130.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,2.644381046295166,0.08508627291663333,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,5.12915301322937,0.06247647078153423,180.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.591875076293945,0.0636843684322134,160.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.710639238357544,0.0628236778495186,155.0,Linear search failed
0,Gradient-Based,3.2048258781433105,0.2538362779732328,85.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.300255060195923,0.133473026358227,140.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,14.158475160598755,0.06246349847769751,505.0,Max. number of function evaluations reached
0,Gradient-Based,4.709817171096802,0.08529051411362579,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,8.98745584487915,0.06246626664268427,325.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,2.928210973739624,0.12299533455485862,85.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.828192710876465,0.06264623399159996,165.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,8.502996921539307,0.06246427595226531,245.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,17.458705186843872,0.06260555166231871,490.0,Linear search failed
0,Gradient-Based,7.286647081375122,0.062464960533669546,265.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.880609750747681,0.08769594660210785,150.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,14.313404083251953,0.062495217363896835,505.0,Max. number of function evaluations reached
0,Gradient-Based,6.049129009246826,0.13535377451444078,180.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,10.225097894668579,0.06246672879674705,365.0,Linear search failed
0,Gradient-Based,7.273062705993652,0.06265948758715939,245.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.562221050262451,0.0625126213406551,165.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.189059019088745,0.062471787848434324,140.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.4411461353302,0.17777329272148135,130.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.632426023483276,0.2955464920424382,195.0,Linear search failed
0,Gradient-Based,7.38486385345459,0.06317093872589195,230.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,2.126718044281006,0.11422755399747991,65.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,10.13514494895935,0.06246721078314159,330.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,6.197853088378906,0.06644017273980884,210.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,10.856998205184937,0.06368517125593066,360.0,Linear search failed
0,Gradient-Based,4.814595699310303,0.06352015517070965,155.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,6.270899057388306,0.062473273183512826,205.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,8.31914210319519,0.06264709153481837,290.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,4.519080877304077,0.24989224556109457,135.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,2.585433006286621,0.06273640074606827,90.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.56520414352417,0.08802088820585419,290.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,10.0297110080719,0.06327711447699949,335.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,6.112092971801758,0.3371455879597508,170.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,10.225186109542847,0.062469011492144635,360.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,7.934448003768921,0.062468023664888656,285.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.155206918716431,0.08283162415189177,170.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,7.228370904922485,0.5112427167744129,195.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.142234802246094,0.06486234771610588,150.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,9.475765943527222,0.0629471827041998,335.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,3.1633989810943604,0.364592760965418,80.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,13.334567785263062,0.06246361954349878,480.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.402807235717773,0.07127757880481644,190.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,3.715816020965576,0.41538757215908684,105.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,7.52293586730957,0.06246991035128893,260.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,7.0703349113464355,0.0646428847710413,240.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,7.556403875350952,0.06246344126475116,275.0,Linear search failed
0,Gradient-Based,7.470970153808594,0.0624872934671325,275.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,8.498864889144897,0.06246363585721497,295.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,3.736820936203003,0.1035335322231331,115.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,9.82394814491272,0.06653826605715196,345.0,Linear search failed
0,Gradient-Based,7.300825119018555,0.06708322021375893,245.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.726720094680786,0.06833961980365573,160.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,13.265686988830566,0.06246344787728133,505.0,Max. number of function evaluations reached
0,Gradient-Based,13.508637189865112,0.06256074049457008,500.0,Linear search failed
0,Gradient-Based,3.3868842124938965,0.06667863910412244,110.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,4.1758131980896,0.33098749715292053,115.0,Converged (|x_n-x_(n-1)| ~= 0)
0,Gradient-Based,9.72079086303711,0.06246523007112097,325.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,6.078745126724243,0.062464582371860776,200.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,10.90640115737915,0.06246442587923731,360.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,11.892956972122192,0.062465406350142985,430.0,Converged (|f_n-f_(n-1)| ~= 0)
0,Gradient-Based,5.022616147994995,0.2912117479847386,135.0,Converged (|f_n-f_(n-1)| ~= 0)
