,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
18,"((0, 1, 0), (0, 0, 1))",5524092.15793187,0.7828002729865906,0.5374933176542388,7.549996761611076,2.488785189132987,Upstream Repression,1000.0,Initial
19,"((0, 0, 1), (0, 0, 1))",5449063.476848609,0.6102099889952574,2.586158671860051,4.167443946054879,9.975261298803705,No Control,1000.0,Initial
20,"((0, 0, 1), (0, 0, 1))",110904148.47789568,2.752945429123516,4.395477198466277,9.5886038532154,0.598750084161475,No Control,1000.0,Initial
21,"((0, 0, 1), (0, 0, 1))",53197.87146084971,0.060289691618721886,0.2892322079211107,5.102516608706067,1.5854993701800817,No Control,1000.0,Initial
22,"((0, 0, 1), (0, 0, 1))",275970.6764944073,0.13741346879672384,0.022293193889462604,5.241567829127948,0.832289687880426,No Control,1000.0,Initial
23,"((0, 0, 1), (0, 0, 1))",2752744.466553234,1.6510929114836372,0.015439582421810538,5.552328507566868,4.176651514060788,No Control,1000.0,Initial
24,"((0, 0, 1), (0, 0, 1))",25694.28440458835,0.04156252591775791,1.019106858854894,7.319127652076125,3.4654474370506896,No Control,1000.0,Initial
25,"((0, 0, 1), (0, 0, 1))",96522698.69524102,2.568285564987373,1.110563111595539,2.623972213911485,3.0312967215437174,No Control,1000.0,Initial
26,"((0, 0, 1), (0, 0, 1))",36534503.30368418,1.5801038105544487,0.9436876833407196,7.196747708883393,2.4166980884699663,No Control,1000.0,Initial
27,"((0, 0, 1), (0, 0, 1))",219644991.34459344,3.874219126067496,0.8988011170674444,7.893332692508366,1.984090613926849,No Control,1000.0,Initial
28,"((0, 0, 1), (0, 0, 1))",23818756.316724773,1.2758217025290266,1.6866963238639923,2.606321644290217,5.30929421390573,No Control,1000.0,Initial
29,"((0, 0, 1), (0, 0, 1))",301895.9888430003,0.1436873804707506,0.20412054565270094,3.43193792543892,3.880187688793906,No Control,1000.0,Initial
30,"((0, 0, 1), (0, 0, 1))",161316433.20742124,3.3201891288016183,0.5939162040782366,6.477189990965879,1.398754887733725,No Control,1000.0,Initial
31,"((0, 0, 1), (0, 0, 1))",10156807.360149724,0.833133668994773,1.5626644945181756,8.364177248462635,0.06405862271741647,No Control,1000.0,Initial
32,"((0, 1, 0), (1, 0, 0))",671126.5076684346,0.22244998629217916,0.4845245107156497,9.703614263278515,0.39362700787522265,Dual Control,1000.0,Initial
33,"((0, 0, 1), (1, 0, 0))",86257737.44667676,2.4278935014105847,0.12691783796124279,0.28748374263916876,5.599789153314406,Downstream Activation,1000.0,Initial
34,"((0, 0, 1), (0, 0, 1))",64636991.55546841,2.1016653932701663,3.3301966989907754,0.9763281570542217,3.181898973087273,No Control,1000.0,Initial
35,"((0, 1, 0), (1, 0, 0))",173181973.63366273,4.977946222410386,4.928340031586078,9.996019316206045,9.792561681942587,Dual Control,1000.0,Initial
36,"((0, 0, 1), (0, 0, 1))",43085.98782530324,0.05419799168385378,0.44811320893407025,4.53842120908418,5.748341685321414,No Control,1000.0,Initial
37,"((0, 1, 0), (1, 0, 0))",280035.8318642407,0.43156829650580386,0.539152511154551,2.5923962871604718,6.751266653362287,Dual Control,1000.0,Initial
38,"((0, 0, 1), (1, 0, 0))",48512695.44503021,2.3405760584278315,0.06481406793426814,9.76389196784747,9.600477929258563,Downstream Activation,1000.0,Initial
39,"((0, 0, 1), (0, 0, 1))",5055324.230888809,0.5877865042525088,1.296439306845478,4.245530071062786,6.303985058955872,No Control,1000.0,Initial
40,"((0, 0, 1), (0, 0, 1))",24217304.501381632,1.2864426910388456,2.132036074330439,1.9076163547907656,7.171185352520238,No Control,1000.0,Initial
41,"((0, 1, 0), (0, 0, 1))",99399861.0882818,2.7278041841437166,4.881773313362952,9.94355906129227,0.22637019811909287,Upstream Repression,1000.0,Initial
42,"((0, 1, 0), (1, 0, 0))",172161894.41540062,4.3025158921402245,4.991214234149329,7.4895640202809854,2.856100957349889,Dual Control,1000.0,Initial
43,"((0, 0, 1), (1, 0, 0))",173578367.81995314,3.4440405004251,3.0653267293498834,7.776388307689166,3.1854728240556507,Downstream Activation,1000.0,Initial
44,"((0, 0, 1), (0, 0, 1))",359923081.9343147,4.959318292251959,0.7603134469872975,9.963421970095906,4.873592409077523,No Control,1000.0,Initial
45,"((0, 1, 0), (0, 0, 1))",579859.0950393195,0.19974075557703763,4.973976148098301,2.9825228104646753,0.19893048236790367,Upstream Repression,1000.0,Initial
46,"((0, 0, 1), (0, 0, 1))",55112269.26811884,1.940646322238008,3.7768025416022155,6.084470535709449,5.305141013535549,No Control,1000.0,Initial
47,"((0, 0, 1), (1, 0, 0))",20686611.28523682,1.1890077488528816,1.1241269563647653,2.4827432429284184,6.436497178029722,Downstream Activation,1000.0,Initial
48,"((0, 0, 1), (0, 0, 1))",3313543.0520406784,0.47590071913712695,0.5023069254226232,7.399693126771999,6.439708363381942,No Control,1000.0,Initial
49,"((0, 1, 0), (0, 0, 1))",120048297.30298562,3.823311836378309,1.5901723506376717,9.826585132367125,9.814504787398587,Upstream Repression,1000.0,Initial
50,"((0, 1, 0), (1, 0, 0))",1686813.0970154835,1.0470572452113716,1.4961369847063553,3.103136640902163,9.90934432013902,Dual Control,1000.0,Initial
51,"((0, 0, 1), (0, 0, 1))",16561775.638863232,1.0638871225587856,1.6692564071576523,4.328119192418329,4.003065631776657,No Control,1000.0,Initial
52,"((0, 0, 1), (1, 0, 0))",37602635.68559707,1.603007830973492,4.848827151969478,6.711328675153639,2.396437331738483,Downstream Activation,1000.0,Initial
53,"((0, 0, 1), (0, 0, 1))",127285764.85045037,2.9492467417573383,2.315936372579927,8.585083307117815,8.022466239473555,No Control,1000.0,Initial
54,"((0, 1, 0), (0, 0, 1))",34473969.08752265,1.8441403984260556,3.7577191400741206,3.842552178827862,6.147284062822445,Upstream Repression,1000.0,Initial
55,"((0, 0, 1), (0, 0, 1))",157713210.05967367,3.2829373181057693,1.3291344078768914,3.3616931315419336,9.955310690362605,No Control,1000.0,Initial
56,"((0, 1, 0), (1, 0, 0))",195642396.27659407,4.901332466097786,2.5531248206685317,8.108262856200168,0.08318389674553561,Dual Control,1000.0,Initial
57,"((0, 0, 1), (0, 0, 1))",73176183.40643881,2.236220372187518,0.47476917683099995,6.010045520855764,4.859206567353322,No Control,1000.0,Initial
58,"((0, 0, 1), (0, 0, 1))",3722949.5034272126,0.5043655160262006,2.671922134023262,7.457943011011454,2.9965911168453165,No Control,1000.0,Initial
59,"((0, 1, 0), (0, 0, 1))",1864808.8697923706,3.912324952710955,1.3471768602169196,0.38039036616101995,8.624373828335784,Upstream Repression,1000.0,Initial
60,"((0, 0, 1), (1, 0, 0))",186188221.12232703,3.566931561459063,2.3646790984333,2.84363037955383,0.12044201943813704,Downstream Activation,1000.0,Initial
61,"((0, 0, 1), (0, 0, 1))",266626793.6425482,4.268480142650362,1.9700514860647091,1.2867800207066105,7.144223002056736,No Control,1000.0,Initial
62,"((0, 0, 1), (0, 0, 1))",41620652.23363149,1.686494527366121,1.922946669232942,0.09764477767960766,5.841302724040901,No Control,1000.0,Initial
63,"((0, 1, 0), (1, 0, 0))",67.38286772919753,3.5695176458738556,0.2343644909665965,0.027031136324107585,5.5191121439556445,Dual Control,67.38286772919753,Dual Control
64,"((0, 1, 0), (1, 0, 0))",4036.0352127453716,3.2619119700430135,0.313179019587706,0.14042529346898341,5.539233019841483,Dual Control,67.38286772919753,Dual Control
65,"((0, 1, 0), (1, 0, 0))",504.52843448525863,3.5062159638231285,0.1739579177983331,0.07005546486934308,5.623365179706213,Dual Control,67.38286772919753,Dual Control
66,"((0, 1, 0), (1, 0, 0))",3744.21020001605,3.4059384889176627,0.08987724893529644,0.20481061317853788,5.556354296932345,Dual Control,67.38286772919753,Dual Control
67,"((0, 1, 0), (1, 0, 0))",25018.603379042994,3.897397121773897,0.007279718032662363,1.7579868067562874,5.132842379938387,Dual Control,67.38286772919753,Dual Control
68,"((0, 1, 0), (1, 0, 0))",2508.337306152158,3.1778251175178993,1.0357508238377588,0.08473266402023324,6.222886922242982,Dual Control,67.38286772919753,Dual Control
69,"((0, 1, 0), (1, 0, 0))",12296128.251829984,4.278163247380579,1.0683291639753596,3.1480079400684753,6.755588095263346,Dual Control,67.38286772919753,Dual Control
70,"((0, 1, 0), (1, 0, 0))",1977.2646036721922,2.9205094667171014,0.981766614558592,0.06089490472604748,3.8953175268003934,Dual Control,67.38286772919753,Dual Control
71,"((0, 1, 0), (1, 0, 0))",2292214.686019823,2.795785191392476,0.97732841032669,1.3648370849755596,3.835496499789062,Dual Control,67.38286772919753,Dual Control
72,"((0, 1, 0), (1, 0, 0))",74164.46467543994,1.9128162051658715,0.02068779359765116,2.157651356452471,4.108814633456259,Dual Control,67.38286772919753,Dual Control
73,"((0, 1, 0), (1, 0, 0))",1574188.9499147923,4.173805238213395,0.7094460298136702,0.8433964693759868,2.3599297915132897,Dual Control,67.38286772919753,Dual Control
74,"((0, 1, 0), (1, 0, 0))",8583.320794735206,2.97623704541373,1.4209118807818046,0.1554162681625114,8.180604474824761,Dual Control,67.38286772919753,Dual Control
75,"((0, 1, 0), (1, 0, 0))",40206.22466602674,3.7496813214664435,0.004750072356456053,4.079645802264473,4.453315175920096,Dual Control,67.38286772919753,Dual Control
76,"((0, 1, 0), (1, 0, 0))",8912489.562199138,4.69346579534835,1.9711252206919814,1.085408902318977,1.8367580781386574,Dual Control,67.38286772919753,Dual Control
77,"((0, 1, 0), (1, 0, 0))",5912564.78275196,2.13773765529207,0.687996658643159,3.830522976094929,5.990671999826702,Dual Control,67.38286772919753,Dual Control
78,"((0, 1, 0), (1, 0, 0))",15483779.818565788,3.508853842092439,2.311285296093942,2.1533016408152443,3.477510389817879,Dual Control,67.38286772919753,Dual Control
79,"((0, 1, 0), (1, 0, 0))",22417722.248142213,2.6809708685486022,1.2509298866887733,6.230102403167188,7.484585431907049,Dual Control,67.38286772919753,Dual Control
80,"((0, 1, 0), (1, 0, 0))",67054.81299272046,1.669769452416376,0.26656495840619143,0.6540291411445391,4.9516107909372,Dual Control,67.38286772919753,Dual Control
81,"((0, 1, 0), (1, 0, 0))",1265710.5183054984,3.926899690394567,0.606008536557533,1.5630916471589833,8.780157030343124,Dual Control,67.38286772919753,Dual Control
82,"((0, 1, 0), (1, 0, 0))",1.6758412372029363,4.583187863512318,0.858075779171092,0.0023027665905264276,6.139945097693517,Dual Control,1.6758412372029363,Dual Control
83,"((0, 1, 0), (1, 0, 0))",1561402.470049558,4.729748911905736,2.9640191020182938,0.8429448372245195,7.967614603664671,Dual Control,1.6758412372029363,Dual Control
84,"((0, 1, 0), (1, 0, 0))",13802256.23147659,4.5061713287310905,3.5517887001041246,1.9634067816508387,6.387962703562853,Dual Control,1.6758412372029363,Dual Control
85,"((0, 1, 0), (1, 0, 0))",5651513.37200876,4.105114585966193,0.32714458692361104,4.154743935080221,8.950532638096465,Dual Control,1.6758412372029363,Dual Control
86,"((0, 1, 0), (1, 0, 0))",26171011.606333643,3.5876391512664516,4.590805103220244,3.134878657315247,7.1219853546975855,Dual Control,1.6758412372029363,Dual Control
87,"((0, 0, 1), (1, 0, 0))",359623931.5102586,4.957309013621753,0.789471029446039,9.951429172962747,4.5294429566069905,Downstream Activation,1.6758412372029363,Dual Control
88,"((0, 1, 0), (0, 0, 1))",3379.2805674847,0.009845553146005326,3.9662090735616804,5.557579390357807,4.755195485420186,Upstream Repression,1.6758412372029363,Dual Control
89,"((0, 1, 0), (1, 0, 0))",65868786.58805275,4.494567375423671,2.1057969872688713,5.586937939290682,5.524795802642962,Dual Control,1.6758412372029363,Dual Control
90,"((0, 1, 0), (1, 0, 0))",2401426.8008588906,2.5008257914196292,1.5674333314849611,1.3409117134677404,4.517493093330865,Dual Control,1.6758412372029363,Dual Control
91,"((0, 0, 1), (1, 0, 0))",174242291.34181207,3.4506008195789457,3.8352703752822515,0.44986702735265816,9.959509877764859,Downstream Activation,1.6758412372029363,Dual Control
92,"((0, 1, 0), (0, 0, 1))",26093733.101106785,2.866537408752428,2.8437046715844594,1.8064029661027874,1.586507945966444,Upstream Repression,1.6758412372029363,Dual Control
93,"((0, 1, 0), (1, 0, 0))",4146539.512377097,3.176306122246185,0.7842461359750457,2.5878086476001907,7.519180858467237,Dual Control,1.6758412372029363,Dual Control
94,"((0, 1, 0), (1, 0, 0))",710645.1528722573,3.8757790471651457,2.839887090591177,0.5665054727243503,5.888281179392478,Dual Control,1.6758412372029363,Dual Control
95,"((0, 1, 0), (1, 0, 0))",97982.55057614863,1.115688923706375,3.698208715864924,0.46598682958616394,6.740304034640191,Dual Control,1.6758412372029363,Dual Control
96,"((0, 0, 1), (1, 0, 0))",41604816.07011712,1.6861931665814178,2.537744357315779,6.818829530653177,7.05990900272892,Downstream Activation,1.6758412372029363,Dual Control
97,"((0, 1, 0), (0, 0, 1))",31794813.972688828,1.6520240217347424,4.420703536522152,4.193622501428912,4.530843785765633,Upstream Repression,1.6758412372029363,Dual Control
98,"((0, 1, 0), (1, 0, 0))",42109765.00119024,4.927891265379014,0.3748503821938708,9.081353641641535,0.8895401103965694,Dual Control,1.6758412372029363,Dual Control
99,"((0, 1, 0), (1, 0, 0))",41627142.987505525,4.519342185908569,3.306101881981332,2.5565556845110944,2.9552274242040535,Dual Control,1.6758412372029363,Dual Control
100,"((0, 1, 0), (1, 0, 0))",34082741.7576396,3.38740043598489,4.2208304116843,4.531154535773724,9.020053686943623,Dual Control,1.6758412372029363,Dual Control
101,"((0, 1, 0), (1, 0, 0))",11852140.610585112,2.495642414689115,1.8098922790314003,3.5702726216391363,6.549689217625006,Dual Control,1.6758412372029363,Dual Control
102,"((0, 1, 0), (0, 0, 1))",12851501.799098989,1.0758368823669202,1.0239054893380588,8.60810661559416,8.556182134636627,Upstream Repression,1.6758412372029363,Dual Control
103,"((0, 0, 1), (1, 0, 0))",5195.273052163316,0.01882209205918217,4.514238777514498,3.838602278633518,5.302599440229319,Downstream Activation,1.6758412372029363,Dual Control
104,"((0, 1, 0), (1, 0, 0))",2043146.412083282,4.040288830470079,1.2708138588942302,1.138419803954526,5.542851307499429,Dual Control,1.6758412372029363,Dual Control
105,"((0, 1, 0), (1, 0, 0))",6019294.890014767,3.01035338131098,0.14314575338505062,7.250855087920609,5.139040339142063,Dual Control,1.6758412372029363,Dual Control
106,"((0, 1, 0), (1, 0, 0))",38777138.354819916,3.7067616385084263,0.7904102436867299,8.230125015301523,7.088491380056132,Dual Control,1.6758412372029363,Dual Control
107,"((0, 1, 0), (1, 0, 0))",53598.60339961963,2.1915630696734523,0.46206867745099456,0.40039226234360437,4.513836637674871,Dual Control,1.6758412372029363,Dual Control
108,"((0, 1, 0), (0, 0, 1))",163275117.2981821,4.317435630131047,3.1084284038637704,6.955971865638914,5.797050461992133,Upstream Repression,1.6758412372029363,Dual Control
109,"((0, 0, 1), (1, 0, 0))",234010334.37602708,3.9988832529731306,0.6142495095726825,6.253894708949083,8.891156587695214,Downstream Activation,1.6758412372029363,Dual Control
110,"((0, 1, 0), (1, 0, 0))",42.69030066635985,4.315980833321542,1.6623554160806353,0.013191830166873864,7.843996042368783,Dual Control,1.6758412372029363,Dual Control
111,"((0, 1, 0), (1, 0, 0))",4664769.50117876,4.363780284884762,2.3463160585787337,1.6292079137845168,8.626959603806696,Dual Control,1.6758412372029363,Dual Control
112,"((0, 1, 0), (1, 0, 0))",38556431.67545586,4.815803788134486,1.6659606678634908,5.351648319749888,9.475755433912282,Dual Control,1.6758412372029363,Dual Control
113,"((0, 1, 0), (1, 0, 0))",18.620538547269526,4.307241069202819,2.59839976024536,0.00922383357855366,9.984801121796202,Dual Control,1.6758412372029363,Dual Control
114,"((0, 0, 1), (1, 0, 0))",118514031.69329038,2.8458471804600363,2.168858565037413,1.601865249993602,1.8863337147479506,Downstream Activation,1.6758412372029363,Dual Control
115,"((0, 1, 0), (0, 0, 1))",926465.0445644403,3.2477520368956436,1.9171685442082809,0.1882286704031939,0.9103330992770795,Upstream Repression,1.6758412372029363,Dual Control
116,"((0, 1, 0), (1, 0, 0))",1214125.9384872261,0.7267089282027759,2.5688268793612306,2.8191766866170385,9.641415149307223,Dual Control,1.6758412372029363,Dual Control
117,"((0, 1, 0), (1, 0, 0))",75837483.24568836,4.9563833390869725,3.2713453598893496,5.98437039775191,9.289750934115224,Dual Control,1.6758412372029363,Dual Control
118,"((0, 1, 0), (1, 0, 0))",43694503.57923548,4.314410001603302,2.79226728339507,4.777185494407619,8.287974447130166,Dual Control,1.6758412372029363,Dual Control
119,"((0, 1, 0), (1, 0, 0))",1232275.228455114,4.655534595730125,1.8803024312151935,0.8739843097704607,7.659310285799057,Dual Control,1.6758412372029363,Dual Control
120,"((0, 1, 0), (1, 0, 0))",22.194541586902986,4.16373843040484,2.035212429340897,0.009911106539784484,8.521581078779432,Dual Control,1.6758412372029363,Dual Control
121,"((0, 0, 1), (1, 0, 0))",4883612.570586546,0.5777297441871245,3.0192095646789356,8.461966364758718,2.9567303093289294,Downstream Activation,1.6758412372029363,Dual Control
122,"((0, 1, 0), (0, 0, 1))",35990155.7978909,2.159513666291871,0.9360246027242975,8.73621664000579,3.4890848308281965,Upstream Repression,1.6758412372029363,Dual Control
123,"((0, 1, 0), (1, 0, 0))",6837883.971113788,4.010320216319766,2.1375716557273012,2.0898564525061456,8.42111677522792,Dual Control,1.6758412372029363,Dual Control
124,"((0, 1, 0), (1, 0, 0))",19571080.929186754,3.3076614087993024,4.027550939706366,3.570447855280269,9.946464902913755,Dual Control,1.6758412372029363,Dual Control
125,"((0, 1, 0), (1, 0, 0))",2032995.7880204513,3.813031224285629,2.691924243322581,1.2100760319851818,9.398948161918604,Dual Control,1.6758412372029363,Dual Control
126,"((0, 1, 0), (1, 0, 0))",2748.38389254217,0.013966363892762068,3.077427322969745,9.384777876108409,9.803745144551202,Dual Control,1.6758412372029363,Dual Control
127,"((0, 1, 0), (0, 0, 1))",1960629.4812377114,0.40148564680917964,4.35465278598486,1.38870766141401,9.173924051737615,Upstream Repression,1.6758412372029363,Dual Control
128,"((0, 0, 1), (1, 0, 0))",363717978.10495514,4.985384426582027,3.2238024544034842,3.167478701748328,1.0510832620160202,Downstream Activation,1.6758412372029363,Dual Control
129,"((0, 1, 0), (1, 0, 0))",6994294.947372943,4.177783289987822,2.270078668997844,1.8519302748231854,7.204581119297401,Dual Control,1.6758412372029363,Dual Control
130,"((0, 1, 0), (1, 0, 0))",7870690.1170780165,4.96879994105946,1.3654185251584074,2.427536099538639,9.151302950473712,Dual Control,1.6758412372029363,Dual Control
131,"((0, 0, 1), (0, 0, 1))",327603038.0615258,4.731445334492323,4.8226246173641085,9.20404208220824,9.253132887353887,No Control,1.6758412372029363,Dual Control
132,"((0, 1, 0), (1, 0, 0))",150761.64759727343,4.611358418998088,1.990735162502455,0.3752343840867445,8.529409691160867,Dual Control,1.6758412372029363,Dual Control
133,"((0, 1, 0), (1, 0, 0))",93122007.55367754,4.790953257785797,2.4883695936751136,6.558806328905192,6.170252047002497,Dual Control,1.6758412372029363,Dual Control
134,"((0, 0, 1), (1, 0, 0))",49217319.817152955,1.8339553192124183,3.9859729291539896,7.790661490254896,6.2200818769453114,Downstream Activation,1.6758412372029363,Dual Control
135,"((0, 1, 0), (0, 0, 1))",195229.3517421824,1.3867491543134982,0.015612632245970204,6.157925839017269,7.5537842862580415,Upstream Repression,1.6758412372029363,Dual Control
136,"((0, 1, 0), (1, 0, 0))",10654041.569473952,2.662642091842714,3.127333772755035,2.8963833514152966,7.942032870425769,Dual Control,1.6758412372029363,Dual Control
137,"((0, 0, 1), (0, 0, 1))",244170045.0051614,4.084772226809811,4.1091441977049765,0.7111881605428723,9.020517075276171,No Control,1.6758412372029363,Dual Control
138,"((0, 1, 0), (1, 0, 0))",1195742.0337437962,3.1285756832557086,1.1773403081744123,1.4605078677313437,9.987925762433195,Dual Control,1.6758412372029363,Dual Control
139,"((0, 1, 0), (1, 0, 0))",1845557.5037032107,1.7616786402192444,3.6020471811472614,0.6998834273311338,2.0679294112377984,Dual Control,1.6758412372029363,Dual Control
140,"((0, 1, 0), (1, 0, 0))",707855.9143446496,3.4721154227355244,0.9037156822110366,0.9817663592306402,6.994016717786307,Dual Control,1.6758412372029363,Dual Control
141,"((0, 0, 1), (1, 0, 0))",128993276.50576255,2.9689576281436385,1.751922399179731,1.2185326967694379,4.392855173927343,Downstream Activation,1.6758412372029363,Dual Control
142,"((0, 1, 0), (0, 0, 1))",49398466.563022226,2.4366202292215604,3.252441374567546,3.9365509024741216,6.000851826223405,Upstream Repression,1.6758412372029363,Dual Control
143,"((0, 1, 0), (1, 0, 0))",26429838.83539602,3.6420959617629443,3.9139483567617708,2.332834196325309,3.6161596853755062,Dual Control,1.6758412372029363,Dual Control
144,"((0, 0, 1), (0, 0, 1))",365807149.9163346,4.999771100119455,3.0040567559003444,0.05251558606957829,7.589561971874976,No Control,1.6758412372029363,Dual Control
145,"((0, 1, 0), (1, 0, 0))",593.1254432692984,4.2709773604675325,1.618334229088564,0.04112269694891818,8.069708086960297,Dual Control,1.6758412372029363,Dual Control
146,"((0, 1, 0), (1, 0, 0))",36030.79376356176,4.452422614535797,1.4750184596308693,0.21959499688439954,7.773702557000649,Dual Control,1.6758412372029363,Dual Control
147,"((0, 1, 0), (1, 0, 0))",3314849.9592282325,4.1555150544560115,1.1122486164475434,1.7210464750775645,7.405417737256316,Dual Control,1.6758412372029363,Dual Control
148,"((0, 1, 0), (1, 0, 0))",730.6384555976786,3.944941737842257,1.7258886286799626,0.041131448162716425,6.844299440078488,Dual Control,1.6758412372029363,Dual Control
149,"((0, 1, 0), (1, 0, 0))",681896.8607374998,4.83214905287034,2.157452717365267,0.6892420626181479,8.853578498285268,Dual Control,1.6758412372029363,Dual Control
150,"((0, 1, 0), (1, 0, 0))",33688.388290728166,1.416513789820534,1.991178901363177,0.31084513941262926,6.463117624428335,Dual Control,1.6758412372029363,Dual Control
151,"((0, 1, 0), (1, 0, 0))",3273168.332683538,4.39379880907175,2.5434751586637807,1.3461142583787593,8.664644876562807,Dual Control,1.6758412372029363,Dual Control
152,"((0, 1, 0), (1, 0, 0))",2253983.5429212363,4.579277215474544,1.8367597750060645,0.9945379145853429,5.793361913426408,Dual Control,1.6758412372029363,Dual Control
153,"((0, 1, 0), (1, 0, 0))",421633.2478429392,3.733654696557635,1.3041467416581565,0.5636732959046309,5.262368055266493,Dual Control,1.6758412372029363,Dual Control
154,"((0, 1, 0), (1, 0, 0))",8432412.76846394,4.988636203867667,2.4497158099050464,1.8504101471295304,7.791487366826848,Dual Control,1.6758412372029363,Dual Control
155,"((0, 1, 0), (1, 0, 0))",121498846.3402956,4.699598269557431,2.925458607514142,7.742772383240579,6.194678440452259,Dual Control,1.6758412372029363,Dual Control
156,"((0, 1, 0), (1, 0, 0))",46.16641118831939,3.836331019477399,2.6755700068385044,0.014088114114966948,9.576355044565123,Dual Control,1.6758412372029363,Dual Control
157,"((0, 1, 0), (1, 0, 0))",1792645.840175658,4.238542845654241,1.5504120486625468,1.2091121469456179,8.247670983174718,Dual Control,1.6758412372029363,Dual Control
158,"((0, 1, 0), (1, 0, 0))",15994204.468369406,4.088089418118954,0.9010575046148708,3.349661281961273,4.282904787191066,Dual Control,1.6758412372029363,Dual Control
159,"((0, 1, 0), (1, 0, 0))",1512633.728371481,2.8431662857651565,0.5786474393543383,1.536976384938277,4.887716560077447,Dual Control,1.6758412372029363,Dual Control
160,"((0, 1, 0), (1, 0, 0))",29056031.221145112,3.5550509060315103,2.280619599114603,4.233011181314307,6.656045690184935,Dual Control,1.6758412372029363,Dual Control
161,"((0, 0, 1), (1, 0, 0))",13847230.469096579,0.97283488258497,0.4153762361189326,5.702322217882827,7.641712427966842,Downstream Activation,1.6758412372029363,Dual Control
162,"((0, 1, 0), (0, 0, 1))",62090267.75247723,4.940781458753747,2.342465321615337,2.711851148989728,3.7329779338326823,Upstream Repression,1.6758412372029363,Dual Control
163,"((0, 1, 0), (1, 0, 0))",436336.9308252764,3.308666551098593,1.427484555873418,0.812459219228319,9.158469942318783,Dual Control,1.6758412372029363,Dual Control
164,"((0, 0, 1), (0, 0, 1))",211214194.79013008,3.799172514773221,3.6077414810345223,1.599380177190227,0.28443089077300865,No Control,1.6758412372029363,Dual Control
165,"((0, 1, 0), (1, 0, 0))",9614087.659514232,3.0688151698548185,1.941118130733158,2.820489978734706,7.307036638615304,Dual Control,1.6758412372029363,Dual Control
166,"((0, 1, 0), (1, 0, 0))",9687053.055018742,4.408189687571017,2.196096866383069,2.0887604410596925,6.970325248163408,Dual Control,1.6758412372029363,Dual Control
167,"((0, 1, 0), (1, 0, 0))",99461347.53958218,3.958758789701515,3.443045971550844,8.44457757824442,7.652401605429854,Dual Control,1.6758412372029363,Dual Control
