,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
25,"((0, 1, 0), (0, 0, 1))",66766.64864962987,0.06638120728590735,4.8824496656892435,9.180372003054506,9.900748810894708,Upstream Repression,1000.0,Initial
26,"((0, 1, 0), (1, 0, 0))",32875.841022062305,0.17661820719611665,1.44239168429479,0.10717032943210825,0.015807149334967727,Dual Control,1000.0,Initial
27,"((0, 0, 1), (0, 0, 1))",38712650.69094598,1.6265415916548955,1.171134973446575,7.789780102694119,0.25267341229222673,No Control,1000.0,Initial
28,"((0, 1, 0), (1, 0, 0))",4681.766407455364,0.08390702209649835,0.005071906809914761,5.2436783554686155,0.6775435956045089,Dual Control,1000.0,Initial
29,"((0, 1, 0), (1, 0, 0))",64135.590451661265,0.08692412812995798,0.07435269170729558,5.878293507504939,0.4133375087490225,Dual Control,1000.0,Initial
30,"((0, 1, 0), (1, 0, 0))",5691609.933482474,0.7321856657864472,1.293801711359114,7.099477128912396,2.3879976665875953,Dual Control,1000.0,Initial
31,"((0, 1, 0), (1, 0, 0))",1305280.522657295,4.97958293780456,0.05035089068211568,4.107920027578155,1.0737610717863266,Dual Control,1000.0,Initial
32,"((0, 1, 0), (1, 0, 0))",3736275.965424884,0.9528367828697135,0.8871107977768102,4.096269973689866,3.74634195965722,Dual Control,1000.0,Initial
33,"((0, 1, 0), (1, 0, 0))",2767.0609439922873,0.12580026268622735,1.9593470288254329,0.2317661596795934,2.827811443594625,Dual Control,1000.0,Initial
34,"((0, 1, 0), (1, 0, 0))",8402205.091456588,0.8315107238569985,4.071571896064627,7.057983875721531,3.0809563800503956,Dual Control,1000.0,Initial
35,"((0, 0, 1), (1, 0, 0))",894.3733986473553,0.0064217022261137124,4.706212295072899,0.2053288638513111,0.15166606719928843,Downstream Activation,894.3733986473553,Downstream Activation
36,"((0, 0, 1), (1, 0, 0))",174713.84559409457,0.10910352698070636,4.945590105908286,0.2547454498707857,0.5556470929306587,Downstream Activation,894.3733986473553,Downstream Activation
37,"((0, 0, 1), (1, 0, 0))",16014582.85049061,1.0461350673999241,4.756549514633978,2.6639765384598717,0.8091437227427158,Downstream Activation,894.3733986473553,Downstream Activation
38,"((0, 0, 1), (1, 0, 0))",10998.702334877384,0.027438436371843178,3.846782598103401,9.996229429329231,8.66636369904288,Downstream Activation,894.3733986473553,Downstream Activation
39,"((0, 0, 1), (1, 0, 0))",361599041.384068,4.970939423236277,3.6536099824231765,0.023241394455031678,2.1359100474576707,Downstream Activation,894.3733986473553,Downstream Activation
40,"((0, 0, 1), (1, 0, 0))",41573261.58893228,1.6855701597854957,0.13943395584792162,3.541222584829505,6.915690535165298,Downstream Activation,894.3733986473553,Downstream Activation
41,"((0, 0, 1), (1, 0, 0))",54574023.25355947,1.9311994677797664,4.124578265883013,8.124614181392488,2.4767654621602735,Downstream Activation,894.3733986473553,Downstream Activation
42,"((0, 1, 0), (0, 0, 1))",28965548.65633477,4.461520215186628,0.2704940197307617,9.654843092287228,0.35291142790406926,Upstream Repression,894.3733986473553,Downstream Activation
43,"((0, 0, 1), (1, 0, 0))",228663692.66195673,3.952892943048725,3.0766799821714086,1.6120360516714696,0.12289096256970054,Downstream Activation,894.3733986473553,Downstream Activation
44,"((0, 0, 1), (1, 0, 0))",8258598.248847705,0.7513111137131769,0.11575499373241094,4.108167784854166,7.411634572563648,Downstream Activation,894.3733986473553,Downstream Activation
45,"((0, 1, 0), (0, 0, 1))",273564.4139632254,0.18304889669682955,0.11316612358284805,7.104804719619766,5.966229390471066,Upstream Repression,894.3733986473553,Downstream Activation
46,"((0, 0, 1), (1, 0, 0))",187306217.62385502,3.5776720712894368,4.63342911550124,7.737592100983289,1.724128629849388,Downstream Activation,894.3733986473553,Downstream Activation
47,"((0, 0, 1), (1, 0, 0))",52002863.53858903,1.885128073279854,1.9893847694444329,1.575500740956798,9.861570226624535,Downstream Activation,894.3733986473553,Downstream Activation
48,"((0, 1, 0), (0, 0, 1))",21602.241591793405,4.977129053619661,3.800314575750859,0.004655768773361935,2.363348221184691,Upstream Repression,894.3733986473553,Downstream Activation
49,"((0, 1, 0), (1, 0, 0))",4298479.5474585,4.73334689472119,1.9511598938231187,1.2233829463876795,5.279782493099215,Dual Control,894.3733986473553,Downstream Activation
50,"((0, 0, 1), (1, 0, 0))",2225659.7040433893,0.3900351627460683,3.044098596063094,0.3627120525959632,4.19211920756361,Downstream Activation,894.3733986473553,Downstream Activation
51,"((0, 1, 0), (1, 0, 0))",35550010.3309282,3.9394729964019315,3.530145451983141,3.261967331853031,5.18545841373252,Dual Control,894.3733986473553,Downstream Activation
52,"((0, 0, 1), (1, 0, 0))",29705861.413544405,1.4247924204521407,0.7012078332062945,2.670123940468618,0.03803662751319958,Downstream Activation,894.3733986473553,Downstream Activation
53,"((0, 1, 0), (0, 0, 1))",70801278.49691255,3.7139116544623008,4.963114718727475,2.2232239276568118,7.595405440480521,Upstream Repression,894.3733986473553,Downstream Activation
54,"((0, 1, 0), (1, 0, 0))",214692.9456617926,1.5015061958447635,4.837184195454686,0.47158455355817697,5.9134273306728655,Dual Control,894.3733986473553,Downstream Activation
55,"((0, 0, 1), (1, 0, 0))",92394389.19102082,2.512741305540086,4.3588119460421,8.672921228890745,1.1723524418808025,Downstream Activation,894.3733986473553,Downstream Activation
56,"((0, 0, 1), (0, 0, 1))",240532313.4553836,4.054247268277379,3.3201672913961215,0.11999416223720161,9.536966152999717,No Control,894.3733986473553,Downstream Activation
57,"((0, 1, 0), (1, 0, 0))",38193046.53310935,3.437609499275641,1.9935838696313222,6.729527509413971,9.955037294456561,Dual Control,894.3733986473553,Downstream Activation
58,"((0, 1, 0), (0, 0, 1))",11545090.548541982,1.0673997174605254,1.1259575710130032,6.548061337765342,2.8138609835777486,Upstream Repression,894.3733986473553,Downstream Activation
59,"((0, 1, 0), (1, 0, 0))",4055395.475955362,0.5704613553125795,3.356925354194776,8.203383051391366,4.001492416548561,Dual Control,894.3733986473553,Downstream Activation
60,"((0, 0, 1), (0, 0, 1))",222102681.81017092,3.8957880975796773,1.8641013674221925,0.7722930233027006,7.321218282993735,No Control,894.3733986473553,Downstream Activation
61,"((0, 0, 1), (1, 0, 0))",70302838.8345123,2.1918328095570336,3.4217208425901973,6.273420909798992,2.7760500549680454,Downstream Activation,894.3733986473553,Downstream Activation
62,"((0, 1, 0), (1, 0, 0))",23705571.99939016,2.1034977102996306,1.9935857753498298,3.9054818566828966,1.8650360398860255,Dual Control,894.3733986473553,Downstream Activation
63,"((0, 0, 1), (0, 0, 1))",66421494.42635372,2.1304764017864803,3.9027012986711673,7.9074615886478865,2.628005542800226,No Control,894.3733986473553,Downstream Activation
64,"((0, 1, 0), (1, 0, 0))",1034752.1518801912,1.2904101196128284,4.094559057132835,1.1571927325324969,6.345635640157319,Dual Control,894.3733986473553,Downstream Activation
65,"((0, 1, 0), (1, 0, 0))",1629345.3491985775,0.4056320681730863,0.7232353824188787,4.948919046781343,1.165145710515974,Dual Control,894.3733986473553,Downstream Activation
66,"((0, 1, 0), (1, 0, 0))",11378764.858749403,1.0310719120400291,2.867774612494884,6.129056794967431,2.665212615312789,Dual Control,894.3733986473553,Downstream Activation
67,"((0, 1, 0), (1, 0, 0))",1448997.2555895424,0.45032920129129084,1.0507236605397239,4.873764958416268,4.440268563133367,Dual Control,894.3733986473553,Downstream Activation
68,"((0, 1, 0), (1, 0, 0))",8103187.281589713,1.145334079864172,1.7012396611784149,3.1047081167891015,1.276563714556605,Dual Control,894.3733986473553,Downstream Activation
69,"((0, 1, 0), (1, 0, 0))",4805.7965100210595,0.018236681561506943,2.2040382370374028,7.879425480662345,2.973565541010335,Dual Control,894.3733986473553,Downstream Activation
70,"((0, 1, 0), (1, 0, 0))",4834395.999586812,3.02865275066467,0.5446568827185361,1.8390498995561737,0.6686916195426037,Dual Control,894.3733986473553,Downstream Activation
71,"((0, 1, 0), (1, 0, 0))",26518448.383256324,1.9651631136654975,2.435667074704314,4.500737596674588,2.1473226013404685,Dual Control,894.3733986473553,Downstream Activation
72,"((0, 1, 0), (1, 0, 0))",107019064.03932138,4.093844890605549,2.995930432146977,6.173748445797542,3.000366712873792,Dual Control,894.3733986473553,Downstream Activation
73,"((0, 0, 1), (1, 0, 0))",25624702.34283078,1.3233396064629177,1.859567516157429,5.195875141367351,8.323595994992916,Downstream Activation,894.3733986473553,Downstream Activation
74,"((0, 1, 0), (0, 0, 1))",16682335.476174602,1.1092102435293785,3.315525335601809,7.179096341867428,8.162627151425923,Upstream Repression,894.3733986473553,Downstream Activation
75,"((0, 1, 0), (1, 0, 0))",625071.3123757864,0.3358411956333174,1.1874962247291863,3.306730053211771,4.458553693146872,Dual Control,894.3733986473553,Downstream Activation
76,"((0, 0, 1), (1, 0, 0))",3767141.9818031234,0.5074313896164426,2.4792650071508273,2.6511663949626896,5.6888677215271235,Downstream Activation,894.3733986473553,Downstream Activation
77,"((0, 0, 1), (0, 0, 1))",160494511.36248225,3.3117619982450988,1.1025490844104795,5.471097052982792,6.044184454333266,No Control,894.3733986473553,Downstream Activation
78,"((0, 1, 0), (1, 0, 0))",27589427.116096143,2.3302772394093094,1.6761705663916975,5.380308628379816,3.5904134413716786,Dual Control,894.3733986473553,Downstream Activation
79,"((0, 0, 1), (1, 0, 0))",180739135.86321688,3.514421037810802,0.6267913565286598,0.8414579298703907,3.8345757966119858,Downstream Activation,894.3733986473553,Downstream Activation
80,"((0, 1, 0), (1, 0, 0))",12185891.171459083,1.4060715885928476,0.4652889471452835,8.721213124611262,1.6332993234810431,Dual Control,894.3733986473553,Downstream Activation
81,"((0, 1, 0), (0, 0, 1))",119315996.31943612,4.052909518923901,2.8434377557740533,5.504910345707817,3.84928467646066,Upstream Repression,894.3733986473553,Downstream Activation
82,"((0, 0, 1), (1, 0, 0))",344023035.17282224,4.848563266072337,4.275015654020333,7.264747084330648,1.600371341281476,Downstream Activation,894.3733986473553,Downstream Activation
83,"((0, 1, 0), (1, 0, 0))",20951604.376812212,1.7325644319094706,3.882313941701981,2.381211334950131,0.7206961153278985,Dual Control,894.3733986473553,Downstream Activation
84,"((0, 0, 1), (0, 0, 1))",68849329.0756234,2.1690582238459477,2.8402442284407594,3.8670999269731245,1.5748970332397239,No Control,894.3733986473553,Downstream Activation
85,"((0, 0, 1), (1, 0, 0))",8056.996592944691,0.023404221818615678,4.992578173626944,3.901693728120497,3.0977932854369983,Downstream Activation,894.3733986473553,Downstream Activation
86,"((0, 1, 0), (1, 0, 0))",3199400.7519593947,0.6076302595656626,4.943137104360185,5.619225596376016,8.59586124175492,Dual Control,894.3733986473553,Downstream Activation
87,"((0, 1, 0), (0, 0, 1))",48386354.02054191,2.6959850992642367,0.9572723589961238,8.545143649307912,6.925750496634842,Upstream Repression,894.3733986473553,Downstream Activation
88,"((0, 0, 1), (1, 0, 0))",266453834.12110192,4.267097131988054,3.081138365069581,5.103615058548239,6.1832646477362525,Downstream Activation,894.3733986473553,Downstream Activation
89,"((0, 1, 0), (1, 0, 0))",13642647.041615706,1.191181862636726,2.8074312112306177,9.166193081533073,7.46114041442258,Dual Control,894.3733986473553,Downstream Activation
90,"((0, 1, 0), (1, 0, 0))",64010171.525689214,2.9513665890648038,2.538829042225491,7.814087640428256,4.668590755216279,Dual Control,894.3733986473553,Downstream Activation
91,"((0, 0, 1), (0, 0, 1))",188111771.64602765,3.5853921566974476,1.7707085268639264,8.255821349854788,4.072468672807914,No Control,894.3733986473553,Downstream Activation
92,"((0, 0, 1), (1, 0, 0))",2787926.6403894257,0.43650840144120867,3.938641721534215,9.170513373386083,4.8922483027318515,Downstream Activation,894.3733986473553,Downstream Activation
93,"((0, 1, 0), (0, 0, 1))",18958192.529227607,1.8451237755977656,2.0866600656533922,2.773074226455516,0.01823640402379656,Upstream Repression,894.3733986473553,Downstream Activation
94,"((0, 1, 0), (1, 0, 0))",61411083.27424559,3.518265805088422,1.5641313510705392,6.613786628456254,3.313688754823181,Dual Control,894.3733986473553,Downstream Activation
95,"((0, 0, 1), (1, 0, 0))",148426355.21722165,3.184802832234018,2.637251747914321,1.0703309220039534,9.178538505179228,Downstream Activation,894.3733986473553,Downstream Activation
96,"((0, 1, 0), (1, 0, 0))",3283491.7826408492,2.8128163980262086,0.2755402902031973,2.7619818387474497,2.384478800997291,Dual Control,894.3733986473553,Downstream Activation
97,"((0, 0, 1), (0, 0, 1))",357921535.57776767,4.945505915507308,4.390920680971153,6.5969877924061215,8.731762579702268,No Control,894.3733986473553,Downstream Activation
98,"((0, 1, 0), (1, 0, 0))",130783000.7565185,4.444115471838179,4.512977183811076,3.7098679922832165,0.319253287766319,Dual Control,894.3733986473553,Downstream Activation
99,"((0, 0, 1), (1, 0, 0))",77474075.56922038,2.30097844213342,3.436630940143965,2.133103191467174,6.9851891661076655,Downstream Activation,894.3733986473553,Downstream Activation
100,"((0, 1, 0), (1, 0, 0))",168005.50487749107,0.1689260687170644,0.7668234619663234,1.8771387363220984,1.6386454288681749,Dual Control,894.3733986473553,Downstream Activation
101,"((0, 1, 0), (0, 0, 1))",5262271.31974875,4.9808913502489505,4.1680634317393075,0.2609042549379348,4.185110955707107,Upstream Repression,894.3733986473553,Downstream Activation
102,"((0, 0, 1), (1, 0, 0))",23625490.5858945,1.270654638907343,2.198493540374806,7.000795793691376,3.421476663297529,Downstream Activation,894.3733986473553,Downstream Activation
103,"((0, 1, 0), (1, 0, 0))",1588729.2751515263,2.407369520998636,3.1959769626546386,1.1280611368425848,7.1098381737535,Dual Control,894.3733986473553,Downstream Activation
104,"((0, 0, 1), (0, 0, 1))",3115510.7484663255,0.46145383362644354,0.8193513618072017,2.686156294563491,6.85870736544611,No Control,894.3733986473553,Downstream Activation
105,"((0, 1, 0), (1, 0, 0))",7655124.222354812,1.726385640214599,0.9820045487247505,4.387856044083374,5.5918266278004225,Dual Control,894.3733986473553,Downstream Activation
106,"((0, 0, 1), (1, 0, 0))",100942770.53448074,2.6264235312183812,1.7113761380519639,3.233351631062054,8.067707927548087,Downstream Activation,894.3733986473553,Downstream Activation
107,"((0, 1, 0), (1, 0, 0))",419534.17484629626,0.8278992999509827,3.7801273006095943,0.12267614878104635,0.026170137805157978,Dual Control,894.3733986473553,Downstream Activation
108,"((0, 1, 0), (0, 0, 1))",9736530.746383576,0.8403573898891303,4.525444383673113,4.944683041547438,1.0526157452706428,Upstream Repression,894.3733986473553,Downstream Activation
109,"((0, 0, 1), (1, 0, 0))",120013416.02102594,2.8637815559115123,1.2920708327232786,4.514454706218616,4.7006774475571005,Downstream Activation,894.3733986473553,Downstream Activation
110,"((0, 1, 0), (1, 0, 0))",1017450.3932460628,2.155816326292984,0.038369380191463735,7.353560750956669,4.023573905313085,Dual Control,894.3733986473553,Downstream Activation
111,"((0, 1, 0), (1, 0, 0))",1243042.5731960563,0.3080976155181475,1.2848889715065348,5.604543962439514,0.7673617988517174,Dual Control,894.3733986473553,Downstream Activation
112,"((0, 0, 1), (0, 0, 1))",45078652.614624634,1.7551749183323273,3.531018529771676,0.6691047628174696,1.267135326244195,No Control,894.3733986473553,Downstream Activation
113,"((0, 0, 1), (1, 0, 0))",13691051.87767546,0.9672675878250903,2.803031591459095,5.538642211629591,0.15663202704533036,Downstream Activation,894.3733986473553,Downstream Activation
114,"((0, 1, 0), (1, 0, 0))",5177461.714173932,0.6906132402899977,2.4116569707740885,5.12917366791223,2.1128131459607213,Dual Control,894.3733986473553,Downstream Activation
115,"((0, 1, 0), (0, 0, 1))",25229503.781201728,3.3520409639849396,2.7321288287775736,1.5819247174214017,8.625749991806998,Upstream Repression,894.3733986473553,Downstream Activation
116,"((0, 0, 1), (1, 0, 0))",7002888.473949505,0.6918253405816015,4.425991232245201,0.7393571750583263,5.534676646263163,Downstream Activation,894.3733986473553,Downstream Activation
117,"((0, 1, 0), (1, 0, 0))",28.7914397040022,0.0011648184525415578,2.1517706138356907,9.685045951376564,2.5908191605771176,Dual Control,28.7914397040022,Dual Control
118,"((0, 1, 0), (1, 0, 0))",95898796.82312843,3.5201349781263516,2.6608355545301734,9.739124112653048,5.922513395004456,Dual Control,28.7914397040022,Dual Control
119,"((0, 0, 1), (0, 0, 1))",293790912.3998195,4.480649265439955,2.7754952110005893,4.729430001682127,6.4145019388546896,No Control,28.7914397040022,Dual Control
120,"((0, 1, 0), (1, 0, 0))",60522739.37005447,2.637437303901231,2.1375145538002043,9.97776302475082,4.833409069705457,Dual Control,28.7914397040022,Dual Control
121,"((0, 0, 1), (1, 0, 0))",40505035.88711648,1.6637401629096553,0.4685413284259363,5.850436097766432,0.8493200015258422,Downstream Activation,28.7914397040022,Dual Control
122,"((0, 1, 0), (1, 0, 0))",28664.45850985868,0.04459128628340841,3.1460069923942884,8.890860198739812,2.627015919464989,Dual Control,28.7914397040022,Dual Control
123,"((0, 1, 0), (0, 0, 1))",52466873.61728858,4.4196377158514615,0.5590058819361448,8.332948472523313,6.487967073134463,Upstream Repression,28.7914397040022,Dual Control
124,"((0, 0, 1), (1, 0, 0))",781305.6314114144,0.2310477820162727,4.724682355560996,2.200512227998381,1.4396226093917874,Downstream Activation,28.7914397040022,Dual Control
125,"((0, 1, 0), (1, 0, 0))",1509286.221382878,3.2940277225077645,1.798693388215989,0.7596410745852076,3.484307032731116,Dual Control,28.7914397040022,Dual Control
126,"((0, 0, 1), (0, 0, 1))",106471943.19657554,2.697410759883769,0.5855541535947861,8.842534767469648,3.5555366513943385,No Control,28.7914397040022,Dual Control
127,"((0, 1, 0), (1, 0, 0))",19945012.46170341,1.3774408613797064,2.2136752600591647,9.217706161303193,4.169147940039068,Dual Control,28.7914397040022,Dual Control
128,"((0, 0, 1), (1, 0, 0))",286859078.14980304,4.42746234424622,1.1213044394318739,4.581843335943797,2.229133645363263,Downstream Activation,28.7914397040022,Dual Control
129,"((0, 1, 0), (1, 0, 0))",9265170.444587916,0.9833794957009071,3.545323294020979,8.210830665981954,8.121496994037305,Dual Control,28.7914397040022,Dual Control
130,"((0, 1, 0), (0, 0, 1))",1825176.9877540374,0.37889743599958825,1.6795869628050126,3.645222558153577,3.4360622513216352,Upstream Repression,28.7914397040022,Dual Control
131,"((0, 0, 1), (1, 0, 0))",151210180.82214406,3.214502743883042,2.2226212909381884,3.312954505611701,4.351027759826605,Downstream Activation,28.7914397040022,Dual Control
132,"((0, 1, 0), (1, 0, 0))",1768376.488939242,1.6082061515568973,1.4803875058453824,2.387563682663428,9.96262100838015,Dual Control,28.7914397040022,Dual Control
133,"((0, 0, 1), (0, 0, 1))",14985971.628586244,1.0120058213760275,1.7077099283890074,6.739635090279324,8.713411030217731,No Control,28.7914397040022,Dual Control
134,"((0, 1, 0), (1, 0, 0))",565225.2621451921,0.5631644946686065,2.6985501511948096,1.5467768415049206,5.251630591670754,Dual Control,28.7914397040022,Dual Control
135,"((0, 0, 1), (1, 0, 0))",218904184.1960338,3.867661503458094,3.599285842606537,9.491539994507459,3.47027178654214,Downstream Activation,28.7914397040022,Dual Control
136,"((0, 1, 0), (1, 0, 0))",5.019560928390881,0.8480619451730816,1.7919155197551675,0.008700545500928136,6.5456134245358095,Dual Control,5.019560928390881,Dual Control
137,"((0, 1, 0), (0, 0, 1))",48063619.79271363,2.0292554498653206,3.428262242493375,6.1568210288860135,4.984359853238652,Upstream Repression,5.019560928390881,Dual Control
138,"((0, 1, 0), (1, 0, 0))",19338286.64925118,1.9866876508373261,1.1488517667536622,7.510216769547046,6.676732730048874,Dual Control,5.019560928390881,Dual Control
139,"((0, 0, 1), (1, 0, 0))",67120496.73863769,2.1416799658813406,4.9272222994615245,6.999118891808257,9.89915405953178,Downstream Activation,5.019560928390881,Dual Control
140,"((0, 1, 0), (1, 0, 0))",4566280.817533107,0.8272420332650805,1.8295267981855594,6.738211111917962,8.886700825780878,Dual Control,5.019560928390881,Dual Control
141,"((0, 0, 1), (0, 0, 1))",151990420.84257928,3.222794862943504,4.980241825587852,1.1735585443054322,0.016413982340917954,No Control,5.019560928390881,Dual Control
142,"((0, 0, 1), (1, 0, 0))",18082655.805501543,1.1116600349840429,1.4818610109615014,0.33728801565997646,0.6002546679144019,Downstream Activation,5.019560928390881,Dual Control
143,"((0, 1, 0), (1, 0, 0))",827660.631444399,0.2761965421459703,2.268820929369075,8.356434461538624,9.40940813679549,Dual Control,5.019560928390881,Dual Control
144,"((0, 1, 0), (1, 0, 0))",1888842.4163950284,1.1529148063361148,0.6824094597662649,3.537118680288652,7.6227129765415516,Dual Control,5.019560928390881,Dual Control
145,"((0, 1, 0), (1, 0, 0))",648.6582868130018,0.49105932551717574,1.988150353924202,0.09981808353237825,6.172513909852814,Dual Control,5.019560928390881,Dual Control
146,"((0, 1, 0), (1, 0, 0))",19831.766549874017,0.5034522232506863,1.423912960502069,0.5405994366072637,7.935722579220343,Dual Control,5.019560928390881,Dual Control
147,"((0, 1, 0), (1, 0, 0))",691.0111054046714,0.7602644936219162,2.031525109573035,0.08754987351332212,6.891998545921525,Dual Control,5.019560928390881,Dual Control
148,"((0, 1, 0), (1, 0, 0))",131576.1924224766,1.0018276615831343,2.1112992894328473,0.6872603852290673,6.960245874365669,Dual Control,5.019560928390881,Dual Control
149,"((0, 1, 0), (1, 0, 0))",456466.675380816,0.7012307928057204,1.9395385961235254,1.460880386145903,6.23471076310749,Dual Control,5.019560928390881,Dual Control
150,"((0, 1, 0), (1, 0, 0))",38574.031405502916,0.24206294393460115,1.6513841673337224,0.8706891119686292,5.7359873924829285,Dual Control,5.019560928390881,Dual Control
151,"((0, 1, 0), (1, 0, 0))",411562.86364109133,0.41050251091890033,1.8843903220219893,2.1479229080476316,6.6077471540241985,Dual Control,5.019560928390881,Dual Control
152,"((0, 1, 0), (1, 0, 0))",2471.2027646082033,1.5218717188392772,2.342981942401,0.10203435991264874,7.130961927697818,Dual Control,5.019560928390881,Dual Control
153,"((0, 1, 0), (1, 0, 0))",40974.61135866472,1.3020336652657785,2.0531367167689707,0.3478774382661918,6.42244800034201,Dual Control,5.019560928390881,Dual Control
154,"((0, 1, 0), (1, 0, 0))",0.3310111973124904,0.0034620855665477013,2.965721255159483,0.004426805940352108,8.069976789018648,Dual Control,0.3310111973124904,Dual Control
155,"((0, 1, 0), (1, 0, 0))",676.9870278767521,0.013826065064150616,2.94796762204429,0.9687244563549067,9.355611606235827,Dual Control,0.3310111973124904,Dual Control
156,"((0, 1, 0), (1, 0, 0))",127042.82324236468,0.1444800352028034,2.6275207002379823,2.839268612409235,7.788686254724872,Dual Control,0.3310111973124904,Dual Control
157,"((0, 1, 0), (1, 0, 0))",101.57273066437892,0.0031414983925120987,3.396887354389971,1.4028157399907664,8.569020223811794,Dual Control,0.3310111973124904,Dual Control
158,"((0, 1, 0), (1, 0, 0))",1246.4038335014902,0.01239192201387288,4.235757094587721,1.5335424854826845,8.354352022953265,Dual Control,0.3310111973124904,Dual Control
159,"((0, 1, 0), (1, 0, 0))",45189.57404621561,0.16093910336138312,3.6329148201868855,1.3336788143274974,9.673552115325354,Dual Control,0.3310111973124904,Dual Control
160,"((0, 1, 0), (1, 0, 0))",2287136.025248958,0.924998157300993,3.2736079999978935,2.9451627706175016,8.927147987386299,Dual Control,0.3310111973124904,Dual Control
161,"((0, 1, 0), (1, 0, 0))",329944.2775247913,0.3659005090764321,3.0219723867284407,2.0540625641933086,8.424560087855856,Dual Control,0.3310111973124904,Dual Control
162,"((0, 1, 0), (1, 0, 0))",2765881.32707838,0.6265443121863326,3.4417665066960783,4.618047851758597,7.2446917805275675,Dual Control,0.3310111973124904,Dual Control
163,"((0, 1, 0), (1, 0, 0))",614.1276114842495,0.0247031573897363,4.360818772065649,0.4887512137104669,8.79165793239299,Dual Control,0.3310111973124904,Dual Control
