,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
1578,"((0, 1, 0), (0, 0, 1))",36944887.752237745,1.6601193358119302,4.053632997615003,7.8726305101387,9.318757769184934,Upstream Repression,0.1010630428030482,Dual Control
1579,"((0, 1, 0), (1, 0, 0))",15853.216043298771,3.0232913964108445,0.4354779833674951,0.31587507876511506,9.379547940265788,Dual Control,0.1010630428030482,Dual Control
1580,"((0, 1, 0), (1, 0, 0))",0.8325466702406449,3.4637325527658844,0.20363762965812704,0.005478900263324949,9.622110280725185,Dual Control,0.1010630428030482,Dual Control
1581,"((0, 0, 1), (1, 0, 0))",78023101.19658363,2.3090614074574822,3.107087748366102,3.2148545436542415,2.6178821603661695,Downstream Activation,0.1010630428030482,Dual Control
1582,"((0, 1, 0), (1, 0, 0))",1.1231133210525361,3.201005329764354,0.6407016099235806,0.0040458987627723765,9.986385812710676,Dual Control,0.1010630428030482,Dual Control
1583,"((0, 1, 0), (1, 0, 0))",148116.22815948396,3.420736204711385,0.32593266253977826,0.8718038953246147,9.985832343356313,Dual Control,0.1010630428030482,Dual Control
1584,"((0, 1, 0), (1, 0, 0))",1019.3689243316238,2.79338885512352,0.005118714844498189,0.5093718584569376,9.126414928478978,Dual Control,0.1010630428030482,Dual Control
1585,"((0, 1, 0), (1, 0, 0))",426143.28352817293,3.258039443255197,0.18170207036706462,1.2091497917471277,4.276890325896167,Dual Control,0.1010630428030482,Dual Control
1586,"((0, 1, 0), (1, 0, 0))",71.83057083891022,3.8537781059731646,0.002561255142664997,0.18132534208457152,9.9916102683462,Dual Control,0.1010630428030482,Dual Control
1587,"((0, 1, 0), (1, 0, 0))",463.33117380433964,3.0383763250201703,0.002754488293053776,0.4591305447402182,9.614771394585496,Dual Control,0.1010630428030482,Dual Control
1588,"((0, 0, 1), (0, 0, 1))",87750437.40690999,2.4487460630937297,4.438238253506246,3.1990410789708443,8.229781638047875,No Control,0.1010630428030482,Dual Control
